pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Tropical	TH	I	260001	270000	0.0839924774028427	122	1624604	19342256	4264864
Tropical	TH	I	270001	280000	0.131357165109635	199	4904576	37337712	547908
Tropical	TH	I	280001	290000	0.1067651533578097	188	3752108	35143564	647876
Tropical	TH	I	290001	300000	0.1264132038521357	203	4496056	35566348	3080792
Tropical	TH	I	300001	310000	0.0753986108999961	182	2587316	34315168	333992
Tropical	TH	I	310001	320000	0.0817477871242068	189	2900196	35477364	504456
Tropical	TH	I	320001	330000	0.0969904712158043	199	3553256	36635104	1250516
Tropical	TH	I	330001	340000	0.1222237777157716	199	4578336	37458636	426984
Tropical	TH	I	340001	350000	0.1153409576113312	193	4030372	34943112	1800228
Tropical	TH	I	350001	360000	0.1364773059280032	185	4587136	33610980	1609320
Tropical	TH	I	360001	370000	0.1008010885428241	178	3316480	32901232	986408
Tropical	TH	I	370001	380000	0.1319673849228347	151	3644112	27613732	1133648
Tropical	TH	I	380001	390000	0.1073710565424231	197	3850016	35857112	1647748
Tropical	TH	I	390001	400000	0.0626954079981268	198	2330608	37173504	521736
Tropical	TH	I	400001	410000	0.0556894637224955	193	2006288	36026348	716992
Tropical	TH	I	410001	420000	0.0827448910202055	240	3729252	45069272	621928
Tropical	TH	I	420001	430000	0.0649218584798193	203	2436508	37529856	1117284
Tropical	TH	I	430001	440000	0.06875170804595	228	2910196	42329072	1077568
Tropical	TH	I	440001	450000	0.0789080547835538	195	2826056	35814544	1499936
Tropical	TH	I	450001	460000	0.0867061340019823	129	2018344	23277984	1281036
Tropical	TH	I	460001	470000	0.0698418659758683	178	2288112	32761324	1126316
Tropical	TH	I	470001	480000	0.0667296365746692	190	2298292	34441848	1730352
Tropical	TH	I	480001	490000	0.0785414183549728	151	2209104	28126612	620768
Tropical	TH	I	490001	500000	0.0558038609106152	160	1648884	29547848	912952
Tropical	TH	I	500001	510000	0.0611778332693182	182	2077644	33960732	688428
Tropical	TH	I	510001	520000	0.0727235894666399	181	2432504	33448624	1010156
Tropical	TH	I	520001	530000	0.073045549083147	180	2449896	33539292	729108
Tropical	TH	I	530001	540000	0.0665324972823631	255	3162552	47533944	1012956
Tropical	TH	I	540001	550000	0.0702423804368284	219	2849764	40570436	1122784
Tropical	TH	I	550001	560000	0.0774301085131222	179	2461680	31792284	2285736
Tropical	TH	I	560001	570000	0.0670338053868901	211	2615972	39024668	1145512
Tropical	TH	I	570001	580000	0.173421544770107	237	7408216	42717968	2402092
Tropical	TH	I	580001	590000	0.2875488301776336	75	3693720	12845540	1623340
Tropical	TH	I	590001	600000	0.2979455788715001	231	12461028	41823168	2725752
Tropical	TH	I	600001	610000	0.1540658257518362	298	8388088	54444832	2288408
Tropical	TH	I	610001	620000	0.1241325215272707	174	3280328	26426016	6700104
Tropical	TH	I	620001	630000	0.1091324389940997	32	358528	3285256	2997284
Tropical	TH	I	630001	640000	0.0136741973840665	6	92	6728	1135552
Tropical	TH	I	640001	650000	0.1257500785838657	55	569672	4530192	7273368
Tropical	TH	I	650001	660000	0.0914940622459603	156	2289696	25025624	5054416
Tropical	TH	I	660001	670000	0.1103734041532013	194	3863440	35003360	1930360
Tropical	TH	I	670001	680000	0.3209736956711432	274	16258608	50654020	1510100
Tropical	TH	I	680001	690000	0.299573583526238	275	14538312	48530020	4205240
Tropical	TH	I	690001	700000	0.3035921633749036	239	11653724	38386116	7114704
Tropical	TH	I	700001	710000	0.186301710769332	204	6521940	35007408	3830112
Tropical	TH	I	710001	720000	0.2571203796004364	223	9402196	36567292	6648968
Tropical	TH	I	720001	730000	0.2642056737169573	215	10194396	38585076	2346624
Tropical	TH	I	730001	740000	0.2206240475816377	294	11705080	53054416	3107684
Tropical	TH	I	740001	750000	0.1855817262865749	306	10082480	54329056	3927224
Tropical	TH	I	750001	760000	0.2800313506169559	251	11388968	40670332	8638088
Tropical	TH	I	760001	770000	0.2097083110450415	216	7693344	36685928	4436152
Tropical	TH	I	770001	780000	0.1906233598584313	331	11089196	58173332	5032828
Tropical	TH	I	780001	790000	0.2490642917507648	355	15817852	63509112	4075788
Tropical	TH	I	790001	800000	0.2267576579631513	280	11041712	48693888	4612512
Tropical	TH	I	800001	810000	0.2234194766635037	364	14483164	64824984	4473336
Tropical	TH	I	810001	820000	0.2395250288189012	337	13852588	57833572	6324488
Tropical	TH	I	820001	830000	0.1989843365076448	179	6028872	30298224	3779796
Tropical	TH	I	830001	840000	0.2157008778180745	414	16041544	74369396	4447924
Tropical	TH	I	840001	850000	0.2232950886807781	350	14152524	63380364	3252636
Tropical	TH	I	850001	860000	0.2352701873801653	221	6095524	25908612	17307648
Tropical	TH	I	860001	870000	0.2631844545232161	444	14089744	53535624	33277656
Tropical	TH	I	870001	880000	0.2093220140387962	326	9861284	47110592	14953288
Tropical	TH	I	880001	890000	0.233556941027414	359	6959256	29796828	38549592
Tropical	TH	I	890001	900000	0.2382080631200681	379	9434116	39604520	32549500
Tropical	TH	I	900001	910000	0.1984230246939954	361	12817548	64597080	4130100
Tropical	TH	I	910001	920000	0.1484970482686571	405	10247732	69009668	8094232
Tropical	TH	I	920001	930000	0.1550985452075092	396	10994228	70885436	4885804
Tropical	TH	I	930001	940000	0.1203880671930204	402	8415828	69905832	6626928
Tropical	TH	I	940001	950000	0.1444840962161229	342	8189536	56681228	8428732
Tropical	TH	I	950001	960000	0.139007265649834	385	7334412	52762796	20533504
Tropical	TH	I	960001	970000	0.1310192112947529	392	8459356	64565768	10253572
Tropical	TH	I	970001	980000	0.1282671713339356	473	11019916	85913768	4135972
Tropical	TH	I	980001	990000	0.1310738367579543	477	10595740	80837948	10354072
Tropical	TH	I	990001	1000000	0.1189476913524157	310	5688680	47825056	11192744
Tropical	TH	I	1000001	1010000	0.1106837169480229	311	6207880	56086660	3121520
Tropical	TH	I	1010001	1020000	0.0831814527613061	297	4481456	53875664	2667196
Tropical	TH	I	1020001	1030000	0.1397895966768753	284	6902680	49379068	5450372
Tropical	TH	I	1030001	1040000	0.1776174927285681	293	9249924	52077776	4655464
Tropical	TH	I	1040001	1050000	0.2405477120612348	346	14748724	61313092	4939148
Tropical	TH	I	1050001	1060000	0.2853934909965788	227	11162760	39113576	4673824
Tropical	TH	I	1060001	1070000	0.2359471644735407	311	12727864	53943704	5264476
Tropical	TH	I	1070001	1080000	0.1479169937663184	202	5532008	37399408	1057352
Tropical	TH	I	1080001	1090000	0.1735995935419307	383	12304676	70879636	2035904
Tropical	TH	I	1090001	1100000	0.2458257105688956	232	8036424	32691552	13380408
Tropical	TH	I	1100001	1110000	0.2158706860778624	182	5753528	26652660	8567640
Tropical	TH	I	1110001	1120000	0.0801208577838604	307	4355324	54359428	4087232
Tropical	TH	I	1120001	1130000	0.18925970496609	275	9061252	47877344	4477156
Tropical	TH	I	1130001	1140000	0.1709805973988386	227	7051352	41240656	1975604
Tropical	TH	I	1140001	1150000	0.0946968634458865	240	4199704	44348924	1342276
Tropical	TH	I	1150001	1160000	0.1581222075216449	230	6289264	39774704	4012696
Tropical	TH	I	1160001	1170000	0.2275310476574362	299	12265032	53904872	3018748
Tropical	TH	I	1170001	1180000	0.0766716648295032	225	3071880	40065388	2770112
Tropical	TH	I	1180001	1190000	0.0978427423677877	203	3559200	36376740	2270400
Tropical	TH	I	1190001	1200000	0.1422457067840596	271	7045596	49531168	2061812
Tropical	TH	I	1200001	1210000	0.1350544241206403	225	5354768	39648964	3186536
Tropical	TH	I	1210001	1220000	0.1856625058647378	265	9003372	48493216	1957484
Tropical	TH	I	1220001	1230000	0.1330777814128617	190	4500500	33818568	2353632
Tropical	TH	I	1230001	1240000	0.0693837520764322	233	2836924	40887440	3471100
Tropical	TH	I	1240001	1250000	0.0638092237828327	213	2361744	37012580	3538360
Tropical	TH	I	1250001	1260000	0.1052070020212912	257	4842260	46026024	2901636
Tropical	TH	I	1260001	1270000	0.1750324095423188	117	3185300	18198344	4076116
Tropical	TH	I	1270001	1280000	0.2054451931640406	287	10390804	50577012	4062048
Tropical	TH	I	1280001	1290000	0.2287813768600772	296	11498800	50261084	6091396
Tropical	TH	I	1290001	1300000	0.1824310473468336	342	11273752	61797332	3503008
Tropical	TH	I	1300001	1310000	0.1687666106918674	81	2214652	13122572	4011628
Tropical	TH	I	1310001	1320000	0.1488941546236399	188	4832816	32458064	3333376
Tropical	TH	I	1320001	1330000	0.1868813796885352	232	7625528	40804108	4125572
Tropical	TH	I	1330001	1340000	0.127197783016952	184	3833152	30135368	5465692
Tropical	TH	I	1340001	1350000	0.1563896425110519	265	7592136	48546284	2094796
Tropical	TH	I	1350001	1360000	0.0890091631211231	202	3307604	37160264	1296496
Tropical	TH	I	1360001	1370000	0.1343360151107909	196	4820268	35882172	1432308
Tropical	TH	I	1370001	1380000	0.1930711681835491	231	7986324	41364664	2613116
Tropical	TH	I	1380001	1390000	0.0939890539732077	181	2985592	31765316	2693464
Tropical	TH	I	1390001	1400000	0.2827030040868523	225	11742940	41538080	1297420
Tropical	TH	I	1400001	1410000	0.2832640018853692	338	15577220	54991880	10118080
Tropical	TH	I	1410001	1420000	0.2211612311710793	258	10243124	46315188	2802852
Tropical	TH	I	1420001	1430000	0.1286283593355856	196	4570924	35535896	1778584
Tropical	TH	I	1430001	1440000	0.2110016547790662	285	10766984	51027960	3230340
Tropical	TH	I	1440001	1450000	0.2244907243293506	307	12731564	56713096	1733564
Tropical	TH	I	1450001	1460000	0.1234787666978205	270	6167756	49949932	1452668
Tropical	TH	I	1460001	1470000	0.1673596852655879	285	8705368	52015920	2242380
Tropical	TH	I	1470001	1480000	0.2421618268196946	257	11213748	46306836	2811204
Tropical	TH	I	1480001	1490000	0.3446073598356807	226	13932000	40428620	2597260
Tropical	TH	I	1490001	1500000	0.3232053554498712	289	17086308	52865176	3106544
Tropical	TH	I	1500001	1510000	0.1601409668120522	161	4513176	28182520	2659040
Tropical	TH	I	1510001	1520000	0.2870300941725766	267	13720864	47802876	3218964
Tropical	TH	I	1520001	1530000	0.060961068110983	28	159916	2623248	6895752
Tropical	TH	I	1530001	1540000	0.1146727670041656	150	2853452	24883432	3863948
Tropical	TH	I	1540001	1550000	0.1977032479528513	222	7808856	39497864	2766496
Tropical	TH	I	1550001	1560000	0.2605667911471353	302	14312420	54928028	2566732
Tropical	TH	I	1560001	1570000	0.2474539674545969	309	14151348	57187800	1639620
Tropical	TH	I	1570001	1580000	0.2025311850047977	286	10531620	51999992	2448688
Tropical	TH	I	1580001	1590000	0.3236054681837311	230	13634908	42134356	3556844
Tropical	TH	I	1590001	1600000	0.2947242728124185	271	14376808	48780536	3002824
Tropical	TH	I	1600001	1610000	0.2839290216347221	258	12991688	45756816	3932364
Tropical	TH	I	1610001	1620000	0.2740007834566205	252	12400140	45255856	2910284
Tropical	TH	I	1620001	1630000	0.2674452931051023	116	5486484	20514416	1950424
Tropical	TH	I	1630001	1640000	0.1252989230819589	95	2143624	17108080	978020
Tropical	TH	I	1640001	1650000	0.256472685857471	244	10245220	39946632	6506088
Tropical	TH	I	1650001	1660000	0.2041821412707723	253	9636720	47196684	969456
Tropical	TH	I	1660001	1670000	0.2017098377243707	255	8923452	44239052	4498228
Tropical	TH	I	1670001	1680000	0.2574366825980235	275	13133916	51018044	1336456
Tropical	TH	I	1680001	1690000	0.2803000784609308	242	12638004	45087408	984552
Tropical	TH	I	1690001	1700000	0.2096112377804666	179	6873264	32790532	1287488
Tropical	TH	I	1700001	1710000	0.143072674603805	272	7276144	50856280	927080
Tropical	TH	I	1710001	1720000	0.2194581173679314	216	8659992	39460796	1661284
Tropical	TH	I	1720001	1730000	0.1751646454911747	255	8250252	47099984	1446916
Tropical	TH	I	1730001	1740000	0.1499048021753478	191	4095392	27319952	9233008
Tropical	TH	I	1740001	1750000	0.1577582998145017	259	7456128	47262984	2235816
Tropical	TH	I	1750001	1760000	0.1385211844148003	225	5580168	40283860	2551640
Tropical	TH	I	1760001	1770000	0.2055071070024585	257	9775276	47566608	1361052
Tropical	TH	I	1770001	1780000	0.169720267060681	198	6326344	37275124	420116
Tropical	TH	I	1780001	1790000	0.2215178882629618	258	10750964	48533164	584876
Tropical	TH	I	1790001	1800000	0.1904081502650943	242	8082500	42448288	3623672
Tropical	TH	I	1800001	1810000	0.1535248811887918	205	5438248	35422584	3605316
Tropical	TH	I	1810001	1820000	0.1324958297075961	201	4768880	35992680	2273700
Tropical	TH	I	1820001	1830000	0.097642104865647	192	3392332	34742512	1810448
Tropical	TH	I	1830001	1840000	0.143792408549601	202	5223376	36325812	2130948
Tropical	TH	I	1840001	1850000	0.1251189493091228	198	4599292	36759356	935884
Tropical	TH	I	1850001	1860000	0.1258131676830921	248	5688352	45212692	2001548
Tropical	TH	I	1860001	1870000	0.1556134103773063	217	6132328	39407452	2095388
Tropical	TH	I	1870001	1880000	0.1231713273869135	190	4312004	35008180	1164020
Tropical	TH	I	1880001	1890000	0.2289560381457572	290	11215352	48984740	6225460
Tropical	TH	I	1890001	1900000	0.2762983953545506	309	15591976	56431656	2395764
Tropical	TH	I	1900001	1910000	0.2276358000853128	235	9018680	39618900	5881920
Tropical	TH	I	1910001	1920000	0.0943300767456316	168	2808652	29774724	2209116
Tropical	TH	I	1920001	1930000	0.1046589119530738	203	3901616	37279348	1367792
Tropical	TH	I	1930001	1940000	0.2002885873897397	237	7815344	39020416	6099644
Tropical	TH	I	1940001	1950000	0.1666574738879688	390	11747704	70490112	3758088
Tropical	TH	I	1950001	1960000	0.1910926148054354	278	9805916	51314992	1610648
Tropical	TH	I	1960001	1970000	0.1792613739838114	277	9193644	51286252	1449008
Tropical	TH	I	1970001	1980000	0.2473598170610116	324	14910360	60278020	1405100
Tropical	TH	I	1980001	1990000	0.2967483144089429	317	16856788	56805000	3545460
Tropical	TH	I	1990001	2000000	0.1063709582319687	209	4055540	38126384	1663036
Tropical	TH	I	2000001	2010000	0.1673380561609763	202	6133000	36650360	1806400
Tropical	TH	I	2010001	2020000	0.1802719828429467	224	7338540	40708156	1936964
Tropical	TH	I	2020001	2030000	0.2506083117571676	278	12924844	51573884	1351756
Tropical	TH	I	2030001	2040000	0.2173554548169811	200	7539200	34686040	3580340
Tropical	TH	I	2040001	2050000	0.3987403961613184	216	10395076	26069784	16004196
Tropical	TH	I	2050001	2060000	0.1867385988824687	210	6212348	33267616	7854464
Tropical	TH	I	2060001	2070000	0.2180504472139225	240	9195572	42171764	3709816
Tropical	TH	I	2070001	2080000	0.36407486088532	256	17246848	47371708	1365572
Tropical	TH	I	2080001	2090000	0.2000601919664783	229	8474112	42357812	1239208
Tropical	TH	I	2090001	2100000	0.1417993640532737	202	5395784	38052244	404516
Tropical	TH	I	2100001	2110000	0.1262287428549385	217	5104756	40440520	871940
Tropical	TH	I	2110001	2120000	0.1940029606185072	211	7426140	38278488	2462832
Tropical	TH	I	2120001	2130000	0.2547081216113064	287	12982908	50971708	3667352
Tropical	TH	I	2130001	2140000	0.2130256437150531	224	8708928	40882064	1763056
Tropical	TH	I	2140001	2150000	0.1695793694261823	256	7885440	46499996	2237284
Tropical	TH	I	2150001	2160000	0.1850206778281422	213	7213880	38989588	1561352
Tropical	TH	I	2160001	2170000	0.2069003773862379	235	8936624	43192884	1546416
Tropical	TH	I	2170001	2180000	0.2870854161498403	216	11382660	39649036	1473044
Tropical	TH	I	2180001	2190000	0.1207704974727442	190	4240828	35114768	1057432
Tropical	TH	I	2190001	2200000	0.2094343591872897	146	5308304	25345908	2639952
Tropical	TH	I	2200001	2210000	0.2177811400419866	201	7754236	35605636	2660744
Tropical	TH	I	2210001	2220000	0.1574165028724151	215	6223520	39535372	1396328
Tropical	TH	I	2220001	2230000	0.1763091367518234	219	7174736	40694068	999152
Tropical	TH	I	2230001	2240000	0.1511523389338353	251	6992832	46263472	1521908
Tropical	TH	I	2240001	2250000	0.1658795783850619	195	5735516	34576384	3118856
Tropical	TH	I	2250001	2260000	0.1141336775018845	187	3997144	35021600	579460
Tropical	TH	I	2260001	2270000	0.2314029179226604	179	7212032	31166556	3292224
Tropical	TH	I	2270001	2280000	0.2273685459844603	191	8092032	35589936	772644
Tropical	TH	I	2280001	2290000	0.3065460421732733	250	14165820	46211068	1383932
Tropical	TH	I	2290001	2300000	0.2132767793415714	234	8673976	40670044	3878876
Tropical	TH	I	2300001	2310000	0.2750050073401329	261	13406064	48748436	940744
Tropical	TH	I	2310001	2320000	0.2762846900727979	296	14959124	54143876	2589364
Tropical	TH	I	2320001	2330000	0.2429367024482881	209	9222848	37963996	1825424
Tropical	TH	I	2330001	2340000	0.1573408841579062	207	5997888	38120340	1288320
Tropical	TH	I	2340001	2350000	0.164274249965262	206	6284776	38257828	960452
Tropical	TH	I	2350001	2360000	0.1063467541833155	161	3148140	29602596	1048584
Tropical	TH	I	2360001	2370000	0.230985312608684	216	8806680	38126580	2995500
Tropical	TH	I	2370001	2380000	0.1706760963808986	254	7808116	45748152	2608368
Tropical	TH	I	2380001	2390000	0.208711499659884	182	6966132	33376848	1272312
Tropical	TH	I	2390001	2400000	0.2708125196731856	218	10368912	38288156	3405064
Tropical	TH	I	2400001	2410000	0.1933089643298143	195	7031012	36371888	752212
Tropical	TH	I	2410001	2420000	0.1357744180361683	211	5369932	39550396	619784
Tropical	TH	I	2420001	2430000	0.1537722552608443	235	6579344	42786288	1953012
Tropical	TH	I	2430001	2440000	0.0896679039517896	199	3312044	36936784	948836
Tropical	TH	I	2440001	2450000	0.1274118623359045	158	3661504	28737544	1342496
Tropical	TH	I	2450001	2460000	0.0867874917610594	176	2642408	30446876	3060004
Tropical	TH	I	2460001	2470000	0.2657183343593735	227	10137992	38153152	5063108
Tropical	TH	I	2470001	2480000	0.34571324215738	265	16185568	46817900	3632800
Tropical	TH	I	2480001	2490000	0.1933762180766289	203	7314416	37824796	822344
Tropical	TH	I	2490001	2500000	0.3368455595086333	254	15857192	47075556	1280964
Tropical	TH	I	2500001	2510000	0.3267245968200825	282	16019784	49031460	4655700
Tropical	TH	I	2510001	2520000	0.2938442136778345	316	16639320	56626332	3533748
Tropical	TH	I	2520001	2530000	0.3035168063035579	306	16089676	53010824	5245456
Tropical	TH	I	2530001	2540000	0.3145557191619835	255	14076264	44749668	3797232
Tropical	TH	I	2540001	2550000	0.2578327061121266	256	11892844	46126204	2611076
Tropical	TH	I	2550001	2560000	0.2672842141064057	219	10587364	39610884	2082336
Tropical	TH	I	2560001	2570000	0.2442751970183337	297	13519188	55344088	1198772
Tropical	TH	I	2570001	2580000	0.3561155220754222	302	18731044	52598224	5086916
Tropical	TH	I	2580001	2590000	0.3324008290137212	244	12698544	38202504	8821356
Tropical	TH	I	2590001	2600000	0.2903585481137652	291	15900832	54762748	637832
Tropical	TH	I	2600001	2610000	0.2896689247120538	255	13710036	47330020	1216880
Tropical	TH	I	2610001	2620000	0.1957586589626419	204	7500060	38312788	524732
Tropical	TH	I	2620001	2630000	0.2317386094959425	186	8091592	34916892	493788
Tropical	TH	I	2630001	2640000	0.3029985217001184	188	10711428	35351420	440020
Tropical	TH	I	2640001	2650000	0.2263316866630293	225	9576100	42310028	525472
Tropical	TH	I	2650001	2660000	0.3655157193535703	218	14621044	40001136	2263224
Tropical	TH	I	2660001	2670000	0.2656201056682689	278	13632188	51322124	1603516
Tropical	TH	I	2670001	2680000	0.4187891294679081	194	15204992	36307036	626684
Tropical	TH	I	2680001	2690000	0.3404019873240512	215	13710876	40278484	653216
Tropical	TH	I	2690001	2700000	0.3567875177537395	199	13098880	36713392	1172228
Tropical	TH	I	2700001	2710000	0.3996980742104095	207	14722036	36832892	3527668
Tropical	TH	I	2710001	2720000	0.4058845323601224	202	10946248	26968872	12820548
Tropical	TH	I	2720001	2730000	0.3280291139816063	192	11398664	34748940	1994400
Tropical	TH	I	2730001	2740000	0.3286886559725757	217	13271688	40377688	934772
Tropical	TH	I	2740001	2750000	0.252517127622931	185	8765020	34710596	509704
Tropical	TH	I	2750001	2760000	0.3906558503662977	228	16614548	42529884	876756
Tropical	TH	I	2760001	2770000	0.3385957359718272	206	13050016	38541584	676696
Tropical	TH	I	2770001	2780000	0.2549689703128777	241	11539044	45256660	624920
Tropical	TH	I	2780001	2790000	0.2650540508758339	186	8745416	32994840	2606220
Tropical	TH	I	2790001	2800000	0.213158769225921	165	6601840	30971468	441232
Tropical	TH	I	2800001	2810000	0.3228983692371911	198	11448620	35455800	2239440
Tropical	TH	I	2810001	2820000	0.2873132087690598	174	9320352	32439692	1257568
Tropical	TH	I	2820001	2830000	0.1336398053877269	197	4952464	37058300	446560
Tropical	TH	I	2830001	2840000	0.2251218602916498	161	6055516	26898836	3752344
Tropical	TH	I	2840001	2850000	0.1598433230197847	154	4599920	28777680	540840
Tropical	TH	I	2850001	2860000	0.177055803787994	173	4627988	26138584	6987536
Tropical	TH	I	2860001	2870000	0.3454153289240603	144	7526752	21790440	5624280
Tropical	TH	I	2870001	2880000	0.417456319054612	230	17406252	41695984	2091416
Tropical	TH	I	2880001	2890000	0.4099656416370371	244	18630700	45444540	1008180
Tropical	TH	I	2890001	2900000	0.2989563629103897	166	9206360	30794996	808084
Tropical	TH	I	2900001	2910000	0.3201673441983168	220	13010552	40636724	1246876
Tropical	TH	I	2910001	2920000	0.1867987395908927	177	6011900	32183836	1513424
Tropical	TH	I	2920001	2930000	0.2356429895694954	199	8774080	37234632	650988
Tropical	TH	I	2930001	2940000	0.1235311270591138	170	3965196	32098760	265840
Tropical	TH	I	2940001	2950000	0.1747195781662039	183	5925112	33912124	927416
Tropical	TH	I	2950001	2960000	0.1981653018867595	195	7277784	36725824	588656
Tropical	TH	I	2960001	2970000	0.188156109240185	157	5376612	28575272	1885528
Tropical	TH	I	2970001	2980000	0.3119040680745761	191	10583444	33931728	2430852
Tropical	TH	I	2980001	2990000	0.2724965150342591	173	8859156	32511080	424660
Tropical	TH	I	2990001	3000000	0.2849027500846469	183	9390520	32960440	1879100
Tropical	TH	I	3000001	3010000	0.1606519682101082	134	3616324	22510300	3762140
Tropical	TH	I	3010001	3020000	0.3223286344849945	196	11500852	35680516	1633964
Tropical	TH	I	3020001	3030000	0.3593988842603971	193	12318276	34274664	2468676
Tropical	TH	I	3030001	3040000	0.4260505249491231	209	15704040	36859572	2929848
Tropical	TH	I	3040001	3050000	0.2148799522773019	178	6872888	31984780	1902860
Tropical	TH	I	3050001	3060000	0.2609688482217739	179	7537724	28883616	6527064
Tropical	TH	I	3060001	3070000	0.2556531190941444	203	9558548	37388740	1258400
Tropical	TH	I	3070001	3080000	0.1568901512699299	180	5321884	33921084	347316
Tropical	TH	I	3080001	3090000	0.2577678476618116	197	9515696	36915760	589100
Tropical	TH	I	3090001	3100000	0.1904275382064455	157	5523660	29006624	883036
Tropical	TH	I	3100001	3110000	0.3568747628405181	208	13640904	38223224	1375816
Tropical	TH	I	3110001	3120000	0.2565599746282465	187	8895352	34671628	929432
Tropical	TH	I	3120001	3130000	0.3196093001185848	208	12415144	38844752	754288
Tropical	TH	I	3130001	3140000	0.2994088193470305	178	9457212	31586284	2301356
Tropical	TH	I	3140001	3150000	0.2193736237299995	152	6182620	28183060	754700
Tropical	TH	I	3150001	3160000	0.1743959902769778	115	3611960	20711256	1372824
Tropical	TH	I	3160001	3170000	0.0592518840661387	89	756976	12775560	4168260
Tropical	TH	I	3170001	3180000	0.1226424588244025	170	3899780	31797960	566640
Tropical	TH	I	3180001	3190000	0.0880587071828359	145	2385640	27091472	513628
Tropical	TH	I	3190001	3200000	0.1095562310711418	122	2503508	22851352	375008
Tropical	TH	I	3200001	3210000	0.1098011375342749	126	2611364	23782668	205212
Tropical	TH	I	3210001	3220000	0.1079910678400147	164	3294128	30503708	718612
Tropical	TH	I	3220001	3230000	0.1102114848688829	123	2529928	22955212	461528
Tropical	TH	I	3230001	3240000	0.0776680781160214	128	1876060	24154840	213800
Tropical	TH	I	3240001	3250000	0.116460834793512	171	3719644	31939012	615968
Tropical	TH	I	3250001	3260000	0.1404746443028149	141	3634124	25870320	973260
Tropical	TH	I	3260001	3270000	0.104550464533819	171	3289240	31460788	1094192
Tropical	TH	I	3270001	3280000	0.1998669421543482	154	5675556	28396672	921848
Tropical	TH	I	3280001	3290000	0.1986364164248049	167	6212168	31274064	519396
Tropical	TH	I	3290001	3300000	0.3292299101477232	158	9702308	29469704	610336
Tropical	TH	I	3300001	3310000	0.3458095895916084	217	13840156	40022476	1289984
Tropical	TH	I	3310001	3320000	0.1025869138606241	141	2713540	26451132	392448
Tropical	TH	I	3320001	3330000	0.1685168911120869	207	6439236	38211220	1197440
Tropical	TH	I	3330001	3340000	0.1346161324812764	168	4264624	31679888	303952
Tropical	TH	I	3340001	3350000	0.2132592778667896	193	7569296	35493396	1249944
Tropical	TH	I	3350001	3360000	0.2086408200818571	179	7026240	33676248	401772
Tropical	TH	I	3360001	3370000	0.3699955190199747	223	15417512	41669456	785284
Tropical	TH	I	3370001	3380000	0.1466480794999837	147	4048388	27606144	379716
Tropical	TH	I	3380001	3390000	0.0914958615303066	148	2540148	27762436	413804
Tropical	TH	I	3390001	3400000	0.2207383495438783	152	6330888	28680508	257252
Tropical	TH	I	3400001	3410000	0.359669995403187	202	13345184	37103968	1352792
Tropical	TH	I	3410001	3420000	0.3457851483222655	178	10851128	31381128	2696892
Tropical	TH	I	3420001	3430000	0.2061557542110403	156	5913544	28684836	1014444
Tropical	TH	I	3430001	3440000	0.156743327673399	129	3816532	24348928	400472
Tropical	TH	I	3440001	3450000	0.0877444796223104	142	2353076	26817368	216592
Tropical	TH	I	3450001	3460000	0.1044887359301648	121	2395100	22922088	113892
