[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
34003	35275	828635	827365	1273	1271	98.19	15540809	849839	I	ptg000064l
35367	36370	9158	8154	1004	1005	94.35	15540809	5430773	I	ptg000017l
35367	36370	1699619	1700623	1004	1005	94.35	15540809	1708078	I	ptg000028l
35367	36370	8790	7786	1004	1005	94.35	15540809	197774	I	ptg000052l
35367	36370	410975	411979	1004	1005	94.35	15540809	418389	I	ptg000054l
35367	36370	11244	10240	1004	1005	94.35	15540809	24173	I	ptg000085l
35367	36370	18871	19875	1004	1005	94.35	15540809	24173	I	ptg000085l
35367	36370	13942	12938	1004	1005	94.35	15540809	39265	I	ptg000088l
35367	36370	1493	489	1004	1005	94.35	15540809	27877	I	ptg000091l
38196	39457	1550873	1552134	1262	1262	99.68	15540809	4155513	I	ptg000011l
38198	39457	1358989	1357730	1260	1260	99.60	15540809	2076663	I	ptg000016l
38199	39453	905696	904442	1255	1255	100.00	15540809	13122929	I	ptg000006l
38199	39453	635108	633854	1255	1255	100.00	15540809	4814921	I	ptg000012l
39451	40459	1833	2873	1009	1041	92.80	15540809	24173	I	ptg000085l
39453	40459	4533	5571	1007	1039	92.79	15540809	39265	I	ptg000088l
39453	40459	32126	33164	1007	1039	92.79	15540809	39265	I	ptg000088l
39453	40459	20624	21662	1007	1039	92.79	15540809	28578	I	ptg000093l
44776	46059	2871706	2872989	1284	1284	91.23	15540809	4155513	I	ptg000011l
47614	50324	7996	10671	2711	2676	92.28	15540809	5430773	I	ptg000017l
47614	50324	1700781	1698106	2711	2676	92.28	15540809	1708078	I	ptg000028l
47614	50324	7628	10303	2711	2676	92.28	15540809	197774	I	ptg000052l
47614	50324	412137	409462	2711	2676	92.28	15540809	418389	I	ptg000054l
47614	50324	10082	12757	2711	2676	92.28	15540809	24173	I	ptg000085l
47614	50324	20033	17358	2711	2676	92.28	15540809	24173	I	ptg000085l
47614	50324	12780	15455	2711	2676	92.28	15540809	39265	I	ptg000088l
47614	50324	331	3011	2711	2681	91.93	15540809	27877	I	ptg000091l
48525	50152	2417992	2416404	1628	1589	85.96	15540809	2488478	I	ptg000008l
48870	50324	2871706	2873160	1455	1455	98.56	15540809	4155513	I	ptg000011l
50313	52564	35267	37536	2252	2270	93.48	15540809	1241584	I	ptg000022l
50325	52564	21308	23535	2240	2228	93.15	15540809	633283	I	ptg000041l
50325	52564	25219	27446	2240	2228	93.29	15540809	633283	I	ptg000041l
50672	52566	829278	827357	1895	1922	94.81	15540809	849839	I	ptg000064l
51288	52564	769001	770289	1277	1289	93.57	15540809	779624	I	ptg000030l
51288	52564	772458	773746	1277	1289	93.57	15540809	779624	I	ptg000030l
52550	64981	15162	27593	12432	12432	99.91	15540809	197774	I	ptg000052l
65136	172094	27591	134572	106959	106982	99.79	15540809	197774	I	ptg000052l
168050	169689	903740	905391	1640	1652	93.37	15540809	2405325	I	ptg000042l
168230	169459	2127605	2128833	1230	1229	93.00	15540809	2729366	I	ptg000002l
168230	169459	3446979	3445742	1230	1238	92.76	15540809	4155513	I	ptg000011l
172094	199702	134915	162498	27609	27584	99.35	15540809	197774	I	ptg000052l
190704	191738	2995843	2996868	1035	1026	96.53	15540809	4155513	I	ptg000011l
190713	191738	2992684	2991666	1026	1019	96.98	15540809	4155513	I	ptg000011l
190714	191738	10804735	10803714	1025	1022	96.89	15540809	13122929	I	ptg000006l
190714	191738	10820888	10821926	1025	1039	94.18	15540809	13122929	I	ptg000006l
190714	191739	12732414	12731388	1026	1027	96.89	15540809	13122929	I	ptg000006l
190714	191738	3492196	3493218	1025	1023	97.27	15540809	4155513	I	ptg000011l
190714	191738	3498433	3497411	1025	1023	97.37	15540809	4155513	I	ptg000011l
190714	191738	1347505	1348513	1025	1009	96.39	15540809	4814921	I	ptg000012l
190714	191738	678366	677345	1025	1022	98.44	15540809	1912516	I	ptg000023l
197786	229125	161092	192450	31340	31359	99.24	15540809	197774	I	ptg000052l
228966	234346	192396	197774	5381	5379	99.81	15540809	197774	I	ptg000052l
234463	266985	1	32447	32523	32447	99.16	15540809	32447	I	ptg000081l
236694	238315	1233524	1235145	1622	1622	99.88	15540809	1708078	I	ptg000028l
236694	238316	324850	326471	1623	1622	99.82	15540809	2062661	I	ptg000033l
236695	238317	2569334	2570956	1623	1623	99.75	15540809	5430773	I	ptg000017l
236695	238316	65890	67508	1622	1619	99.63	15540809	186351	I	ptg000046l
236696	237940	372346	373590	1245	1245	99.84	15540809	622662	I	ptg000044l
262575	263722	371748	370600	1148	1149	96.79	15540809	379610	I	ptg000072l
262575	264882	372928	370629	2308	2300	95.42	15540809	379610	I	ptg000072l
262575	321824	375615	316322	59250	59294	99.46	15540809	379610	I	ptg000072l
262575	267528	378159	373207	4954	4953	94.79	15540809	379610	I	ptg000072l
262575	267523	378988	374023	4949	4966	94.96	15540809	379610	I	ptg000072l
263601	267523	171021	167056	3923	3966	91.86	15540809	171022	I	ptg000024l
263632	264951	505782	504464	1320	1319	98.33	15540809	815745	I	ptg000031l
263660	267523	1123214	1119366	3864	3849	97.46	15540809	1175200	I	ptg000010l
263728	264918	1250759	1251947	1191	1189	98.57	15540809	2513727	I	ptg000051l
264121	267523	171022	167574	3403	3449	91.38	15540809	171022	I	ptg000024l
265295	266392	3253822	3254913	1098	1092	94.99	15540809	5430773	I	ptg000017l
265565	267510	171022	169066	1946	1957	90.80	15540809	171022	I	ptg000024l
297467	298853	455470	454075	1387	1396	95.94	15540809	1708078	I	ptg000028l
297469	298790	720142	721470	1322	1329	94.47	15540809	2513727	I	ptg000051l
297469	298851	292920	294363	1383	1444	94.67	15540809	379610	I	ptg000072l
321606	354299	316603	283887	32694	32717	99.80	15540809	379610	I	ptg000072l
343841	345263	339299	340688	1423	1390	95.45	15540809	379610	I	ptg000072l
343902	345264	361567	360222	1363	1346	91.09	15540809	815745	I	ptg000031l
344066	421615	294138	216630	77550	77509	99.81	15540809	379610	I	ptg000072l
422019	452684	217348	186685	30666	30664	99.85	15540809	379610	I	ptg000072l
428220	429245	401322	402349	1026	1028	96.21	15540809	420303	I	ptg000079l
428222	429244	3523616	3522598	1023	1019	95.13	15540809	4155513	I	ptg000011l
452799	456206	186742	183325	3408	3418	98.36	15540809	379610	I	ptg000072l
454787	455941	180728	179562	1155	1167	93.28	15540809	379610	I	ptg000072l
454787	456243	182208	180752	1457	1457	95.20	15540809	379610	I	ptg000072l
454787	457781	182968	179990	2995	2979	93.52	15540809	379610	I	ptg000072l
454787	456374	183856	182269	1588	1588	93.33	15540809	379610	I	ptg000072l
454948	456418	178999	177517	1471	1483	93.70	15540809	379610	I	ptg000072l
455250	456754	179001	177517	1505	1485	93.04	15540809	379610	I	ptg000072l
455547	458190	184752	182053	2644	2700	92.93	15540809	379610	I	ptg000072l
455795	458552	184752	182020	2758	2733	94.38	15540809	379610	I	ptg000072l
456163	458552	184752	182396	2390	2357	93.93	15540809	379610	I	ptg000072l
456366	458028	183325	181647	1663	1679	94.64	15540809	379610	I	ptg000072l
456374	459145	181805	179001	2772	2805	94.47	15540809	379610	I	ptg000072l
456747	458546	184752	182985	1800	1768	93.56	15540809	379610	I	ptg000072l
457130	513897	179001	122241	56768	56761	99.31	15540809	379610	I	ptg000072l
457354	458552	179001	177804	1199	1198	95.91	15540809	379610	I	ptg000072l
493027	495119	1269272	1271349	2093	2078	96.04	15540809	2513727	I	ptg000051l
493266	495075	8564	6763	1810	1802	96.52	15540809	439643	I	ptg000058l
493423	495171	1182395	1184141	1749	1747	98.28	15540809	5430773	I	ptg000017l
493956	495186	1148637	1149864	1231	1228	98.05	15540809	2062661	I	ptg000033l
494074	495177	1197603	1198710	1104	1108	97.93	15540809	2076663	I	ptg000016l
513406	517644	122439	118248	4239	4192	97.53	15540809	379610	I	ptg000072l
513897	519275	121994	116658	5379	5337	98.11	15540809	379610	I	ptg000072l
518728	520991	117092	114789	2264	2304	97.05	15540809	379610	I	ptg000072l
521002	552462	114841	83410	31461	31432	99.62	15540809	379610	I	ptg000072l
552152	553686	814955	816488	1535	1534	99.67	15540809	1704767	I	ptg000025l
552155	553686	1047884	1049415	1532	1532	99.74	15540809	2488478	I	ptg000008l
552155	553686	1679051	1677520	1532	1532	99.74	15540809	1704767	I	ptg000025l
552156	553686	4654289	4655819	1531	1531	98.69	15540809	4814921	I	ptg000012l
552156	553601	614665	613220	1446	1446	99.17	15540809	2076663	I	ptg000016l
552156	553686	615473	613943	1531	1531	99.80	15540809	2076663	I	ptg000016l
552156	553686	1581346	1582876	1531	1531	99.74	15540809	2491314	I	ptg000020l
552156	553686	1581354	1582884	1531	1531	99.80	15540809	2491314	I	ptg000020l
552156	553468	1581858	1583170	1313	1313	100.00	15540809	2491314	I	ptg000020l
552156	553686	1589759	1591289	1531	1531	99.74	15540809	2491314	I	ptg000020l
552156	553686	1589767	1591297	1531	1531	99.80	15540809	2491314	I	ptg000020l
552156	553472	1590007	1591323	1317	1317	99.92	15540809	2491314	I	ptg000020l
552156	553686	815079	816608	1531	1530	99.74	15540809	1704767	I	ptg000025l
552156	553661	816391	817895	1506	1505	99.80	15540809	1704767	I	ptg000025l
552156	553469	816582	817895	1314	1314	100.00	15540809	1704767	I	ptg000025l
552156	553474	1677906	1676588	1319	1319	99.92	15540809	1704767	I	ptg000025l
552156	553686	1679042	1677512	1531	1531	99.80	15540809	1704767	I	ptg000025l
552156	553686	59535	61065	1531	1531	99.74	15540809	316781	I	ptg000062l
552156	553686	59543	61073	1531	1531	99.80	15540809	316781	I	ptg000062l
552156	553468	60719	62031	1313	1313	100.00	15540809	316781	I	ptg000062l
552156	553686	285430	286960	1531	1531	99.80	15540809	316781	I	ptg000062l
552156	553472	286518	287834	1317	1317	99.92	15540809	316781	I	ptg000062l
552162	553686	615475	613951	1525	1525	99.80	15540809	2076663	I	ptg000016l
552163	553686	285429	286952	1524	1524	99.80	15540809	316781	I	ptg000062l
552420	553524	4653481	4654585	1105	1105	99.91	15540809	4814921	I	ptg000012l
553380	557233	83716	79852	3854	3865	99.02	15540809	379610	I	ptg000072l
557232	576698	79775	60367	19467	19409	99.30	15540809	379610	I	ptg000072l
576009	586986	60930	49803	10978	11128	95.17	15540809	379610	I	ptg000072l
581024	588135	54511	47270	7112	7242	89.39	15540809	379610	I	ptg000072l
581025	585716	52086	47297	4692	4790	90.34	15540809	379610	I	ptg000072l
583967	616994	55916	22728	33028	33189	97.37	15540809	379610	I	ptg000072l
585138	592464	55929	48653	7327	7277	90.69	15540809	379610	I	ptg000072l
589190	592464	55909	52677	3275	3233	90.33	15540809	379610	I	ptg000072l
612558	615487	1689803	1692733	2930	2931	99.73	15540809	1704767	I	ptg000025l
616987	621815	8244	3426	4829	4819	98.59	15540809	379610	I	ptg000072l
620886	621985	1698428	1697328	1100	1101	92.52	15540809	1704767	I	ptg000025l
620886	622337	1702772	1701257	1452	1516	91.30	15540809	1704767	I	ptg000025l
620886	622432	1703548	1701936	1547	1613	90.93	15540809	1704767	I	ptg000025l
620886	622432	3636	2112	1547	1525	92.70	15540809	379610	I	ptg000072l
620976	622337	1700381	1698978	1362	1404	90.78	15540809	1704767	I	ptg000025l
620976	622432	1704003	1702560	1457	1444	92.20	15540809	1704767	I	ptg000025l
627010	628172	1702043	1700908	1163	1136	92.43	15540809	1704767	I	ptg000025l
627011	628252	1699763	1698549	1242	1215	92.19	15540809	1704767	I	ptg000025l
628504	629632	1704767	1703664	1129	1104	93.10	15540809	1704767	I	ptg000025l
628578	629632	1058	26	1055	1033	93.38	15540809	379610	I	ptg000072l
632488	633931	1701200	1699769	1444	1432	94.55	15540809	1704767	I	ptg000025l
632891	633931	1704414	1703392	1041	1023	94.82	15540809	1704767	I	ptg000025l
632891	633900	1469	480	1010	990	94.46	15540809	379610	I	ptg000072l
644531	646676	3930	1801	2146	2130	91.16	15540809	379610	I	ptg000072l
645088	647745	1703554	1700908	2658	2647	93.21	15540809	1704767	I	ptg000025l
645451	647391	1022824	1020892	1941	1933	91.64	15540809	1241584	I	ptg000022l
645658	646772	1698435	1697328	1115	1108	92.53	15540809	1704767	I	ptg000025l
645978	648237	1700381	1698127	2260	2255	94.14	15540809	1704767	I	ptg000025l
645993	647398	119331	117927	1406	1405	93.17	15540809	815745	I	ptg000031l
646085	647395	449338	448014	1311	1325	91.78	15540809	622662	I	ptg000044l
646258	647559	1698435	1697164	1302	1272	93.94	15540809	1704767	I	ptg000025l
646736	647822	1704767	1703691	1087	1077	92.11	15540809	1704767	I	ptg000025l
647162	648243	1701143	1700068	1082	1076	94.51	15540809	1704767	I	ptg000025l
647930	667149	1697633	1678407	19220	19227	99.72	15540809	1704767	I	ptg000025l
652832	655761	24234	27164	2930	2931	99.76	15540809	379610	I	ptg000072l
666509	667981	1677231	1675755	1473	1477	99.26	15540809	1704767	I	ptg000025l
667875	709961	1675805	1633638	42087	42168	99.52	15540809	1704767	I	ptg000025l
684675	686157	277026	278605	1483	1580	91.97	15540809	2076663	I	ptg000016l
684676	685756	155481	156561	1081	1081	94.92	15540809	1384719	I	ptg000005l
710110	720583	1633633	1623232	10474	10402	97.04	15540809	1704767	I	ptg000025l
719417	727196	1625296	1617449	7780	7848	96.93	15540809	1704767	I	ptg000025l
726350	753906	1617298	1589692	27557	27607	99.22	15540809	1704767	I	ptg000025l
753173	759518	1590096	1583760	6346	6337	99.78	15540809	1704767	I	ptg000025l
759093	762028	1583912	1580975	2936	2938	99.46	15540809	1704767	I	ptg000025l
761930	767306	1581017	1575640	5377	5378	99.76	15540809	1704767	I	ptg000025l
767386	776423	1575866	1566834	9038	9033	99.45	15540809	1704767	I	ptg000025l
776726	781701	1566835	1561868	4976	4968	99.66	15540809	1704767	I	ptg000025l
781720	797567	1561752	1545852	15848	15901	99.58	15540809	1704767	I	ptg000025l
797164	799176	1545954	1543947	2013	2008	97.52	15540809	1704767	I	ptg000025l
799046	800094	92378	93406	1049	1029	92.69	15540809	175148	I	ptg000067l
799046	800091	3612	2588	1046	1025	92.76	15540809	13488	I	ptg000095l
799336	821843	1543947	1521498	22508	22450	99.44	15540809	1704767	I	ptg000025l
825113	843008	1522485	1504575	17896	17911	99.48	15540809	1704767	I	ptg000025l
842813	866108	1504914	1481609	23296	23306	99.81	15540809	1704767	I	ptg000025l
852843	854632	79280	77501	1790	1780	97.60	15540809	2491314	I	ptg000020l
852843	860202	205934	198547	7360	7388	98.51	15540809	1708078	I	ptg000028l
855070	860201	2048604	2043470	5132	5135	99.16	15540809	4814921	I	ptg000012l
855151	860201	75467	70388	5051	5080	98.64	15540809	2491314	I	ptg000020l
856415	860202	10399361	10395574	3788	3788	98.06	15540809	13122929	I	ptg000006l
866107	904771	1481339	1442641	38665	38699	99.60	15540809	1704767	I	ptg000025l
874877	876580	12378908	12377206	1704	1703	96.54	15540809	13122929	I	ptg000006l
904656	949999	1442644	1397114	45344	45531	99.48	15540809	1704767	I	ptg000025l
921389	922650	4580479	4581740	1262	1262	99.76	15540809	13122929	I	ptg000006l
921390	922651	1511724	1512985	1262	1262	99.84	15540809	2513727	I	ptg000051l
921394	922650	1640738	1639482	1257	1257	99.84	15540809	4814921	I	ptg000012l
921396	922651	3394407	3395666	1256	1260	99.37	15540809	5541712	I	ptg000004l
921397	922650	2461161	2462414	1254	1254	100.00	15540809	5541712	I	ptg000004l
921397	922650	10964717	10965970	1254	1254	100.00	15540809	13122929	I	ptg000006l
921397	922650	3806881	3805628	1254	1254	100.00	15540809	4155513	I	ptg000011l
949561	951870	1397448	1395145	2310	2304	99.74	15540809	1704767	I	ptg000025l
949999	952332	1397010	1394683	2334	2328	99.74	15540809	1704767	I	ptg000025l
951870	974254	1394961	1372610	22385	22352	99.51	15540809	1704767	I	ptg000025l
956336	957504	1345152	1346348	1169	1197	94.76	15540809	1704767	I	ptg000025l
959309	964062	1354973	1359731	4754	4759	98.23	15540809	1704767	I	ptg000025l
962384	963972	474134	475719	1589	1586	80.15	15540809	1704767	I	ptg000025l
974217	1052976	1372581	1293927	78760	78655	99.72	15540809	1704767	I	ptg000025l
987067	991824	1382781	1387530	4758	4750	98.11	15540809	1704767	I	ptg000025l
991824	992946	1392525	1393677	1123	1153	93.47	15540809	2513727	I	ptg000051l
991864	993147	4653555	4654870	1284	1316	90.76	15540809	5541712	I	ptg000004l
992100	993303	4192599	4193811	1204	1213	93.91	15540809	4814921	I	ptg000012l
992104	993302	2135621	2134414	1199	1208	93.96	15540809	2491314	I	ptg000020l
992924	994485	122205	120643	1562	1563	98.02	15540809	726730	I	ptg000037l
1000454	1001650	1389328	1390496	1197	1169	94.68	15540809	1704767	I	ptg000025l
1050849	1066761	1291816	1275905	15913	15912	97.44	15540809	1704767	I	ptg000025l
1050850	1053891	1293058	1290045	3042	3014	88.99	15540809	1704767	I	ptg000025l
1050853	1053889	1295051	1292061	3037	2991	88.07	15540809	1704767	I	ptg000025l
1050910	1053891	1291942	1288969	2982	2974	92.74	15540809	1704767	I	ptg000025l
1052013	1053891	1296059	1294151	1879	1909	90.96	15540809	1704767	I	ptg000025l
1066753	1115275	1275568	1227087	48523	48482	99.27	15540809	1704767	I	ptg000025l
1094388	1096158	1242402	1244172	1771	1771	99.66	15540809	1704767	I	ptg000025l
1098133	1099902	1246147	1247918	1770	1772	99.49	15540809	1704767	I	ptg000025l
1101361	1103633	1945081	1947347	2273	2267	98.95	15540809	2076663	I	ptg000016l
1103968	1106796	1238276	1235499	2829	2778	94.85	15540809	1704767	I	ptg000025l
1105637	1106860	1237199	1235968	1224	1232	89.19	15540809	1704767	I	ptg000025l
1115021	1160269	1226907	1181626	45249	45282	99.55	15540809	1704767	I	ptg000025l
1158827	1160341	1183076	1181538	1515	1539	97.86	15540809	1704767	I	ptg000025l
1160271	1171731	1181448	1169992	11461	11457	99.88	15540809	1704767	I	ptg000025l
1171742	1180073	1169880	1161579	8332	8302	98.69	15540809	1704767	I	ptg000025l
1178943	1180261	1161383	1160047	1319	1337	87.08	15540809	1704767	I	ptg000025l
1178943	1180261	1162015	1160711	1319	1305	89.24	15540809	1704767	I	ptg000025l
1179372	1228214	1159759	1111001	48843	48759	99.68	15540809	1704767	I	ptg000025l
1228213	1235206	1110967	1104014	6994	6954	98.15	15540809	1704767	I	ptg000025l
1229064	1230453	77356	75972	1390	1385	93.96	15540809	668654	I	ptg000014l
1229064	1230453	58972	57568	1390	1405	94.81	15540809	121858	I	ptg000080l
1229064	1230453	61238	59842	1390	1397	94.86	15540809	121858	I	ptg000080l
1234521	1235739	439684	438463	1219	1222	96.07	15540809	668654	I	ptg000014l
1234521	1240741	1104491	1098183	6221	6309	98.32	15540809	1704767	I	ptg000025l
1234521	1235755	472092	470852	1235	1241	92.84	15540809	972821	I	ptg000049l
1234521	1235755	473811	472571	1235	1241	92.92	15540809	972821	I	ptg000049l
1234527	1235761	69399	70633	1235	1235	94.33	15540809	668654	I	ptg000014l
1234527	1235755	30554	29327	1229	1228	94.40	15540809	121884	I	ptg000032l
1234527	1235761	31922	30688	1235	1235	94.91	15540809	121884	I	ptg000032l
1240212	1244197	1098256	1094270	3986	3987	99.82	15540809	1704767	I	ptg000025l
1244111	1267100	1094307	1071363	22990	22945	99.69	15540809	1704767	I	ptg000025l
1249226	1250407	1079179	1080348	1182	1170	96.80	15540809	4155513	I	ptg000011l
1249226	1250407	1214466	1215634	1182	1169	96.38	15540809	2405325	I	ptg000042l
1249245	1250407	1242345	1241198	1163	1148	96.58	15540809	1912516	I	ptg000023l
1266923	1272365	1073917	1068491	5443	5427	97.90	15540809	1704767	I	ptg000025l
1266923	1271647	1073917	1069220	4725	4698	98.88	15540809	1704767	I	ptg000025l
1271262	1287391	1068996	1052911	16130	16086	98.95	15540809	1704767	I	ptg000025l
1287505	1294397	1052908	1046019	6893	6890	99.78	15540809	1704767	I	ptg000025l
1293991	1306218	1046366	1034179	12228	12188	98.10	15540809	1704767	I	ptg000025l
1302848	1303863	522023	523040	1016	1018	99.02	15540809	622662	I	ptg000044l
1302852	1304910	558873	556825	2059	2049	96.50	15540809	916188	I	ptg000009l
1302854	1305073	26579	28795	2220	2217	96.31	15540809	184631	I	ptg000084l
1303142	1304533	3942466	3943857	1392	1392	96.05	15540809	3994283	I	ptg000001l
1303253	1305841	559408	556825	2589	2584	94.94	15540809	916188	I	ptg000009l
1303304	1305397	810803	812873	2094	2071	91.00	15540809	1704767	I	ptg000025l
1304125	1306713	559408	556825	2589	2584	93.82	15540809	916188	I	ptg000009l
1305359	1308681	1037510	1034179	3323	3332	94.54	15540809	1704767	I	ptg000025l
1305679	1307046	274008	275367	1368	1360	92.41	15540809	668654	I	ptg000014l
1306204	1308334	476147	478275	2131	2129	92.63	15540809	622662	I	ptg000044l
1307383	1315211	1037510	1029687	7829	7824	98.10	15540809	1704767	I	ptg000025l
1307421	1308505	496993	495916	1085	1078	95.58	15540809	1704767	I	ptg000025l
1307818	1310719	1037510	1034627	2902	2884	93.11	15540809	1704767	I	ptg000025l
1315756	1328293	1030230	1017705	12538	12526	99.37	15540809	1704767	I	ptg000025l
1328020	1330074	1013215	1011161	2055	2055	99.76	15540809	1704767	I	ptg000025l
1330234	1331253	1017978	1016960	1020	1019	99.71	15540809	1704767	I	ptg000025l
1331540	1342141	1016964	1006272	10602	10693	98.40	15540809	1704767	I	ptg000025l
1341964	1343050	1407378	1408459	1087	1082	93.85	15540809	4155513	I	ptg000011l
1342429	1345773	1006273	1002919	3345	3355	98.63	15540809	1704767	I	ptg000025l
1346641	1350747	1002352	998244	4107	4109	98.64	15540809	1704767	I	ptg000025l
1351552	1354258	998196	995485	2707	2712	97.91	15540809	1704767	I	ptg000025l
1354009	1368778	995517	980723	14770	14795	98.98	15540809	1704767	I	ptg000025l
1368675	1381922	980769	967569	13248	13201	98.61	15540809	1704767	I	ptg000025l
1381701	1406805	967993	942908	25105	25086	98.57	15540809	1704767	I	ptg000025l
1406805	1409660	942765	939826	2856	2940	94.14	15540809	1704767	I	ptg000025l
1411340	1413986	938521	935889	2647	2633	98.75	15540809	1704767	I	ptg000025l
1414251	1422519	935656	927376	8269	8281	99.41	15540809	1704767	I	ptg000025l
1422515	1452329	927315	897467	29815	29849	99.06	15540809	1704767	I	ptg000025l
1452293	1461045	897431	888670	8753	8762	99.30	15540809	1704767	I	ptg000025l
1461671	1475517	888003	874117	13847	13887	99.21	15540809	1704767	I	ptg000025l
1475404	1480719	874448	869141	5316	5308	99.53	15540809	1704767	I	ptg000025l
1480362	1481898	869033	867493	1537	1541	99.16	15540809	1704767	I	ptg000025l
1481291	1482309	1677603	1676585	1019	1019	99.61	15540809	1704767	I	ptg000025l
1481699	1486254	868100	863560	4556	4541	95.72	15540809	1704767	I	ptg000025l
1485753	1498404	863958	851280	12652	12679	98.14	15540809	1704767	I	ptg000025l
1498294	1507092	851661	842897	8799	8765	98.77	15540809	1704767	I	ptg000025l
1507402	1508622	4316162	4317391	1221	1230	84.96	15540809	4814921	I	ptg000012l
1509250	1517622	843524	835144	8373	8381	98.96	15540809	1704767	I	ptg000025l
1517619	1521497	833528	829658	3879	3871	97.40	15540809	1704767	I	ptg000025l
1520407	1528231	378484	370600	7825	7885	91.34	15540809	379610	I	ptg000072l
1521014	1522106	830737	829650	1093	1088	89.54	15540809	1704767	I	ptg000025l
1523020	1525721	507472	504778	2702	2695	90.49	15540809	911873	I	ptg000027l
1525984	1527597	714253	715866	1614	1614	94.73	15540809	911873	I	ptg000027l
1526123	1527208	830740	829652	1086	1089	89.32	15540809	1704767	I	ptg000025l
1526926	1528137	4606437	4605225	1212	1213	92.09	15540809	4814921	I	ptg000012l
1530534	1533288	1701257	1704003	2755	2747	90.00	15540809	1704767	I	ptg000025l
1530740	1531816	830722	829652	1077	1071	88.44	15540809	1704767	I	ptg000025l
1531619	1532696	830740	829651	1078	1090	89.08	15540809	1704767	I	ptg000025l
1531902	1533296	1698978	1700381	1395	1404	90.11	15540809	1704767	I	ptg000025l
1532366	1533543	1801	2978	1178	1178	90.75	15540809	379610	I	ptg000072l
1532445	1545480	830729	817702	13036	13028	98.20	15540809	1704767	I	ptg000025l
1545288	1548206	815151	812247	2919	2905	97.95	15540809	1704767	I	ptg000025l
1547568	1550245	811393	808743	2678	2651	92.90	15540809	1704767	I	ptg000025l
1549737	1559682	809203	799212	9946	9992	99.20	15540809	1704767	I	ptg000025l
1559127	1585830	799359	772647	26704	26713	99.62	15540809	1704767	I	ptg000025l
1586784	1588040	1100467	1101723	1257	1257	99.84	15540809	1384719	I	ptg000005l
1586784	1588040	204836	206092	1257	1257	99.76	15540809	4155513	I	ptg000011l
1586784	1588040	1654315	1653059	1257	1257	99.76	15540809	5430773	I	ptg000017l
1586784	1588040	261801	260545	1257	1257	99.84	15540809	418389	I	ptg000054l
1586784	1588040	79634	80890	1257	1257	99.68	15540809	187726	I	ptg000075l
1586786	1588042	5563908	5565164	1257	1257	100.00	15540809	13122929	I	ptg000006l
1586787	1588045	4559403	4558145	1259	1259	99.76	15540809	5430773	I	ptg000017l
1588333	1591502	772648	769494	3170	3155	97.76	15540809	1704767	I	ptg000025l
1590802	1592554	769658	767967	1753	1692	93.91	15540809	1704767	I	ptg000025l
1592518	1599558	768105	761064	7041	7042	99.80	15540809	1704767	I	ptg000025l
1599674	1616252	761104	744457	16579	16648	98.59	15540809	1704767	I	ptg000025l
