[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
48525	50152	20760	22358	1628	1599	86.16	15540809	1701683	I	ptg000026l
48870	50152	7737	9021	1283	1285	91.46	15540809	3974663	I	ptg000017l
48870	50336	17261	18732	1467	1472	88.20	15540809	1701683	I	ptg000026l
50303	52564	19383	21659	2262	2277	94.92	15540809	247448	I	ptg000025l
50313	52564	2069945	2067676	2252	2270	93.48	15540809	2092764	I	ptg000018l
50325	52564	2081287	2083542	2240	2256	93.57	15540809	2092764	I	ptg000018l
50882	52564	2081506	2079780	1683	1727	93.63	15540809	2092764	I	ptg000018l
51323	52566	11996	13254	1244	1259	94.05	15540809	3974663	I	ptg000017l
52562	53790	43210	41975	1229	1236	99.19	15540809	3122771	I	ptg000005l
52863	78101	43896	69129	25239	25234	99.79	15540809	3122771	I	ptg000005l
53352	55849	31864	34362	2498	2499	98.84	15540809	2568508	I	ptg000002l
78165	152741	69128	143688	74577	74561	99.70	15540809	3122771	I	ptg000005l
152506	154391	143614	145504	1886	1891	99.31	15540809	3122771	I	ptg000005l
154407	162580	145431	153594	8174	8164	99.73	15540809	3122771	I	ptg000005l
162629	172094	153487	163042	9466	9556	97.36	15540809	3122771	I	ptg000005l
168050	169689	2392752	2394401	1640	1650	93.31	15540809	3974663	I	ptg000017l
168230	169459	589860	588632	1230	1229	92.91	15540809	10680403	I	ptg000009l
172094	188877	163225	180004	16784	16780	99.55	15540809	3122771	I	ptg000005l
188790	199087	179633	189956	10298	10324	98.15	15540809	3122771	I	ptg000005l
190713	191738	2926873	2927899	1026	1027	97.28	15540809	6476019	I	ptg000015l
190714	191738	3853432	3852395	1025	1038	94.09	15540809	9384382	I	ptg000003l
190714	191738	3856737	3855700	1025	1038	94.09	15540809	9384382	I	ptg000003l
190714	191738	3860043	3859006	1025	1038	94.09	15540809	9384382	I	ptg000003l
190714	191738	2724343	2725365	1025	1023	97.66	15540809	8549845	I	ptg000008l
190714	191738	681501	680477	1025	1025	98.54	15540809	1750628	I	ptg000016l
197782	219502	188821	210635	21721	21815	98.29	15540809	3122771	I	ptg000005l
197786	199484	189200	190865	1699	1666	86.13	15540809	3122771	I	ptg000005l
198229	199702	188683	190114	1474	1432	90.15	15540809	3122771	I	ptg000005l
218004	229125	209361	220487	11122	11127	97.35	15540809	3122771	I	ptg000005l
218004	219438	209393	210843	1435	1451	85.98	15540809	3122771	I	ptg000005l
228966	261430	220433	252929	32465	32497	99.64	15540809	3122771	I	ptg000005l
236693	238316	1575525	1573902	1624	1624	99.63	15540809	5975214	I	ptg000004l
236694	238316	1808050	1809672	1623	1623	99.69	15540809	6856076	I	ptg000006l
236696	238316	5761768	5763388	1621	1621	99.94	15540809	10680403	I	ptg000009l
236696	238317	1689107	1687486	1622	1622	99.82	15540809	5376767	I	ptg000020l
261426	263760	253219	255536	2335	2318	96.79	15540809	3122771	I	ptg000005l
266284	286766	254355	274779	20483	20425	99.36	15540809	3122771	I	ptg000005l
286878	342790	274778	330690	55913	55913	99.74	15540809	3122771	I	ptg000005l
297467	298853	1279143	1280539	1387	1397	96.01	15540809	2568508	I	ptg000002l
297469	298851	333248	331799	1383	1450	93.94	15540809	3122771	I	ptg000005l
297469	298790	2503709	2502381	1322	1329	94.55	15540809	4414472	I	ptg000019l
342751	351250	330709	339230	8500	8522	99.46	15540809	3122771	I	ptg000005l
343841	345263	286775	285370	1423	1406	94.32	15540809	3122771	I	ptg000005l
344222	345229	1203731	1202753	1008	979	90.30	15540809	6476019	I	ptg000015l
350931	354206	338707	341975	3276	3269	97.13	15540809	3122771	I	ptg000005l
354352	390560	341977	378020	36209	36044	99.42	15540809	3122771	I	ptg000005l
390630	421615	378018	409018	30986	31001	99.78	15540809	3122771	I	ptg000005l
422019	430908	408300	417179	8890	8880	99.67	15540809	3122771	I	ptg000005l
428220	429245	2046619	2047646	1026	1028	96.60	15540809	9715872	I	ptg000001l
428222	429244	2466924	2467942	1023	1019	95.23	15540809	6476019	I	ptg000015l
430671	456082	417262	442667	25412	25406	99.10	15540809	3122771	I	ptg000005l
454787	457242	982949	985388	2456	2440	90.44	15540809	2092764	I	ptg000018l
454790	458547	1836703	1840460	3758	3758	93.00	15540809	4860950	I	ptg000007l
454989	456550	876606	875053	1562	1554	93.13	15540809	9715872	I	ptg000001l
455350	456613	441411	442678	1264	1268	90.70	15540809	3122771	I	ptg000005l
455496	458552	552593	555648	3057	3056	95.06	15540809	1353356	I	ptg000028l
456057	457277	256656	257876	1221	1221	94.59	15540809	1353356	I	ptg000028l
456177	458540	1836418	1838781	2364	2364	93.40	15540809	4860950	I	ptg000007l
457347	467353	441408	451413	10007	10006	96.70	15540809	3122771	I	ptg000005l
467021	471218	451193	455390	4198	4198	99.29	15540809	3122771	I	ptg000005l
470918	475552	455244	459879	4635	4636	99.61	15540809	3122771	I	ptg000005l
475569	486436	459816	470686	10868	10871	99.14	15540809	3122771	I	ptg000005l
485613	488712	470054	473181	3100	3128	97.73	15540809	3122771	I	ptg000005l
488536	513897	472957	498273	25362	25317	99.27	15540809	3122771	I	ptg000005l
493027	495186	2663550	2665704	2160	2155	98.15	15540809	6856076	I	ptg000006l
493027	495165	1956260	1954118	2139	2143	96.51	15540809	4414472	I	ptg000019l
493266	495075	5357015	5358817	1810	1803	96.41	15540809	5376767	I	ptg000020l
493423	495171	523738	521992	1749	1747	98.17	15540809	1742073	I	ptg000021l
494074	495177	1547704	1546600	1104	1105	97.84	15540809	5975214	I	ptg000004l
513966	519082	498127	503234	5117	5108	98.75	15540809	3122771	I	ptg000005l
518984	521054	502879	505013	2071	2135	96.72	15540809	3122771	I	ptg000005l
520939	552670	504947	536642	31732	31696	99.54	15540809	3122771	I	ptg000005l
552152	553686	3173757	3175291	1535	1535	99.74	15540809	9384382	I	ptg000003l
552156	553686	690695	692225	1531	1531	99.80	15540809	9384382	I	ptg000003l
552156	553468	690935	692247	1313	1313	100.00	15540809	9384382	I	ptg000003l
552156	553686	3174537	3176067	1531	1531	99.54	15540809	9384382	I	ptg000003l
552156	553469	1481396	1480083	1314	1314	100.00	15540809	3122771	I	ptg000005l
552163	553686	690694	692217	1524	1524	99.80	15540809	9384382	I	ptg000003l
553172	557233	536128	540182	4062	4055	99.09	15540809	3122771	I	ptg000005l
557232	569150	540259	552197	11919	11939	99.61	15540809	3122771	I	ptg000005l
569091	576698	551874	559471	7608	7598	98.75	15540809	3122771	I	ptg000005l
576008	582855	558926	565742	6848	6817	96.32	15540809	3122771	I	ptg000005l
581011	584974	566072	570029	3964	3958	88.79	15540809	3122771	I	ptg000005l
581012	586628	566401	572067	5617	5667	89.38	15540809	3122771	I	ptg000005l
581012	588231	570177	577470	7220	7294	88.20	15540809	3122771	I	ptg000005l
581012	585645	572017	576628	4634	4612	88.12	15540809	3122771	I	ptg000005l
581024	587023	567901	573998	6000	6098	89.34	15540809	3122771	I	ptg000005l
581024	585647	572685	577470	4624	4786	88.29	15540809	3122771	I	ptg000005l
581032	587192	571349	577471	6161	6123	88.42	15540809	3122771	I	ptg000005l
581032	583804	574565	577451	2773	2887	85.68	15540809	3122771	I	ptg000005l
581602	584974	563859	567197	3373	3339	89.00	15540809	3122771	I	ptg000005l
582858	592372	566537	576179	9515	9643	88.30	15540809	3122771	I	ptg000005l
584278	587102	563871	566717	2825	2847	88.77	15540809	3122771	I	ptg000005l
585651	590188	563883	568307	4538	4425	88.89	15540809	3122771	I	ptg000005l
586836	608087	572067	593095	21252	21029	96.72	15540809	3122771	I	ptg000005l
587014	592464	563879	569319	5451	5441	89.40	15540809	3122771	I	ptg000005l
589466	592469	563859	566812	3004	2954	87.81	15540809	3122771	I	ptg000005l
608229	615833	593095	600677	7605	7583	99.41	15540809	3122771	I	ptg000005l
612558	615487	605468	602537	2930	2932	99.52	15540809	3122771	I	ptg000005l
620886	622432	11207	12784	1547	1578	90.28	15540809	1353356	I	ptg000028l
620888	623368	41102	38635	2481	2468	91.22	15540809	5975214	I	ptg000004l
645088	647395	1253684	1255996	2308	2313	93.26	15540809	9715872	I	ptg000001l
650966	666877	600675	616575	15912	15901	99.64	15540809	3122771	I	ptg000005l
652832	655761	600334	597417	2930	2918	99.18	15540809	3122771	I	ptg000005l
666781	682920	616207	632338	16140	16132	99.73	15540809	3122771	I	ptg000005l
682620	712566	632078	662086	29947	30009	98.19	15540809	3122771	I	ptg000005l
684675	686157	381194	382767	1483	1574	91.95	15540809	5975214	I	ptg000004l
684676	685756	153247	154327	1081	1081	94.92	15540809	8549845	I	ptg000008l
713401	721404	664548	672537	8004	7990	93.84	15540809	3122771	I	ptg000005l
718741	727196	669668	677950	8456	8283	93.40	15540809	3122771	I	ptg000005l
719089	721673	669664	672262	2585	2599	85.41	15540809	3122771	I	ptg000005l
719813	721673	669668	671571	1861	1904	85.03	15540809	3122771	I	ptg000005l
726350	735675	679010	688406	9326	9397	97.98	15540809	3122771	I	ptg000005l
735663	739262	688464	692031	3600	3568	97.71	15540809	3122771	I	ptg000005l
739215	753577	692150	706517	14363	14368	98.32	15540809	3122771	I	ptg000005l
753501	761384	706113	714008	7884	7896	99.29	15540809	3122771	I	ptg000005l
761930	767330	714554	719954	5401	5401	99.33	15540809	3122771	I	ptg000005l
767380	769484	719724	721886	2105	2163	90.91	15540809	3122771	I	ptg000005l
768681	769860	720619	721886	1180	1268	88.64	15540809	3122771	I	ptg000005l
768833	781701	720619	733426	12869	12808	98.18	15540809	3122771	I	ptg000005l
781720	797567	733542	749363	15848	15822	98.81	15540809	3122771	I	ptg000005l
797164	798920	749645	751394	1757	1750	96.15	15540809	3122771	I	ptg000005l
798934	800027	750155	749058	1094	1098	94.91	15540809	3122771	I	ptg000005l
799045	800094	1253243	1252186	1050	1058	95.75	15540809	9715872	I	ptg000001l
799045	800094	1255217	1254168	1050	1050	95.55	15540809	9715872	I	ptg000001l
799045	800094	1257393	1256334	1050	1060	95.28	15540809	9715872	I	ptg000001l
799045	800106	1258141	1257070	1062	1072	94.87	15540809	9715872	I	ptg000001l
799045	800054	200601	201610	1010	1010	95.64	15540809	6476019	I	ptg000015l
799045	800063	1611130	1612148	1019	1019	97.64	15540809	6476019	I	ptg000015l
799045	800062	2857288	2856271	1018	1018	95.97	15540809	3974663	I	ptg000017l
799045	800060	2858096	2857081	1016	1016	96.16	15540809	3974663	I	ptg000017l
799045	800060	2858736	2857721	1016	1016	95.47	15540809	3974663	I	ptg000017l
799629	801462	751353	753206	1834	1854	96.39	15540809	3122771	I	ptg000005l
801022	806914	753152	759021	5893	5870	93.78	15540809	3122771	I	ptg000005l
807661	821179	761341	774898	13519	13558	98.23	15540809	3122771	I	ptg000005l
825797	829162	774576	777931	3366	3356	98.13	15540809	3122771	I	ptg000005l
829612	845851	778751	795008	16240	16258	96.00	15540809	3122771	I	ptg000005l
846192	847884	795090	796777	1693	1688	98.52	15540809	3122771	I	ptg000005l
850142	851290	800408	801565	1149	1158	96.73	15540809	3122771	I	ptg000005l
852843	860202	1510869	1518249	7360	7381	98.42	15540809	2568508	I	ptg000002l
852843	854632	1783119	1781340	1790	1780	97.60	15540809	2568508	I	ptg000002l
855151	860201	1779306	1774227	5051	5080	98.64	15540809	2568508	I	ptg000002l
856415	860202	4305283	4309070	3788	3788	98.08	15540809	9384382	I	ptg000003l
863322	864651	807492	808800	1330	1309	96.47	15540809	3122771	I	ptg000005l
864651	866106	809770	811228	1456	1459	94.01	15540809	3122771	I	ptg000005l
868465	892782	813507	837661	24318	24155	98.59	15540809	3122771	I	ptg000005l
874877	876580	2286318	2288020	1704	1703	96.49	15540809	9384382	I	ptg000003l
880182	881435	2284561	2285783	1254	1223	93.40	15540809	9384382	I	ptg000003l
892792	896307	838168	841677	3516	3510	98.69	15540809	3122771	I	ptg000005l
896087	904771	841585	850254	8685	8670	99.47	15540809	3122771	I	ptg000005l
904656	907882	851011	854284	3227	3274	96.59	15540809	3122771	I	ptg000005l
907388	915160	853886	861651	7773	7766	95.55	15540809	3122771	I	ptg000005l
915687	919060	862689	865997	3374	3309	91.80	15540809	3122771	I	ptg000005l
919392	921357	865997	867959	1966	1963	98.37	15540809	3122771	I	ptg000005l
921388	922650	5874459	5875721	1263	1263	99.60	15540809	5975214	I	ptg000004l
921396	922651	5457560	5458820	1256	1261	99.29	15540809	9715872	I	ptg000001l
921396	922650	1289285	1288031	1255	1255	99.92	15540809	9384382	I	ptg000003l
921396	922664	1608002	1609270	1269	1269	99.61	15540809	5975214	I	ptg000004l
921396	922650	8947211	8948465	1255	1255	100.00	15540809	10680403	I	ptg000009l
921397	922650	4524636	4525889	1254	1254	100.00	15540809	9715872	I	ptg000001l
921397	922651	4823649	4822395	1255	1255	100.00	15540809	5975214	I	ptg000004l
921397	922650	412952	414205	1254	1254	99.92	15540809	1742073	I	ptg000021l
921397	922653	1518479	1517223	1257	1257	99.76	15540809	1742073	I	ptg000021l
921502	922653	3798862	3800014	1152	1153	99.74	15540809	10680403	I	ptg000009l
922649	930294	868105	875766	7646	7662	95.62	15540809	3122771	I	ptg000005l
930404	942114	875710	887384	11711	11675	96.69	15540809	3122771	I	ptg000005l
942665	944273	887381	889014	1609	1634	94.23	15540809	3122771	I	ptg000005l
944458	947138	889213	891937	2681	2725	95.00	15540809	3122771	I	ptg000005l
947434	949743	891936	894200	2310	2265	94.82	15540809	3122771	I	ptg000005l
949817	952332	894018	896522	2516	2505	97.82	15540809	3122771	I	ptg000005l
952509	954951	907430	909962	2443	2533	91.43	15540809	3122771	I	ptg000005l
954913	959581	909756	914437	4669	4682	98.51	15540809	3122771	I	ptg000005l
956336	957504	956399	955238	1169	1162	93.47	15540809	3122771	I	ptg000005l
959880	968342	914439	922902	8463	8464	99.13	15540809	3122771	I	ptg000005l
959880	964062	945988	941806	4183	4183	97.85	15540809	3122771	I	ptg000005l
962384	963972	1827860	1826275	1589	1586	80.15	15540809	3122771	I	ptg000005l
968347	970671	923044	925367	2325	2324	98.29	15540809	3122771	I	ptg000005l
970671	974254	925319	928902	3584	3584	99.11	15540809	3122771	I	ptg000005l
974217	983773	928931	938479	9557	9549	98.79	15540809	3122771	I	ptg000005l
983773	991248	938600	945986	7476	7387	96.74	15540809	3122771	I	ptg000005l
987067	991248	918620	914441	4182	4180	97.80	15540809	3122771	I	ptg000005l
991553	994348	945990	948814	2796	2825	95.95	15540809	3122771	I	ptg000005l
991824	992946	1827160	1826001	1123	1160	94.23	15540809	4414472	I	ptg000019l
991864	993147	6725372	6726687	1284	1316	90.76	15540809	9715872	I	ptg000001l
992075	993254	1541646	1542831	1180	1186	91.59	15540809	1742073	I	ptg000021l
992075	993254	1544906	1543721	1180	1186	91.59	15540809	1742073	I	ptg000021l
992100	993303	5559681	5560893	1204	1213	93.91	15540809	8549845	I	ptg000008l
992104	993300	1185823	1187028	1197	1206	94.70	15540809	9715872	I	ptg000001l
992104	993302	1223298	1222091	1199	1208	93.96	15540809	9384382	I	ptg000003l
992924	994485	3306827	3308389	1562	1563	97.95	15540809	10680403	I	ptg000009l
992924	994485	4062464	4064026	1562	1563	97.95	15540809	4414472	I	ptg000019l
993300	994485	1337304	1338490	1186	1187	98.23	15540809	10680403	I	ptg000009l
994432	997071	948813	951489	2640	2677	93.00	15540809	3122771	I	ptg000005l
996640	997846	951335	952541	1207	1207	97.85	15540809	3122771	I	ptg000005l
998070	1000339	952542	954811	2270	2270	97.77	15540809	3122771	I	ptg000005l
1000347	1003824	955131	958505	3478	3375	94.33	15540809	3122771	I	ptg000005l
1000454	1001650	912362	911194	1197	1169	94.76	15540809	3122771	I	ptg000005l
1003838	1006009	958721	960896	2172	2176	98.85	15540809	3122771	I	ptg000005l
1006009	1008438	961006	963417	2430	2412	98.23	15540809	3122771	I	ptg000005l
1008494	1010862	963167	965534	2369	2368	99.03	15540809	3122771	I	ptg000005l
1010662	1012023	965449	966807	1362	1359	99.27	15540809	3122771	I	ptg000005l
1011941	1015495	966805	970350	3555	3546	99.38	15540809	3122771	I	ptg000005l
1015465	1019208	970366	974161	3744	3796	98.13	15540809	3122771	I	ptg000005l
1020061	1024671	975660	980319	4611	4660	97.34	15540809	3122771	I	ptg000005l
1024815	1026723	980864	982819	1909	1956	93.24	15540809	3122771	I	ptg000005l
1027070	1028274	982818	984013	1205	1196	95.61	15540809	3122771	I	ptg000005l
1030306	1032196	983721	985643	1891	1923	92.39	15540809	3122771	I	ptg000005l
1031985	1033559	985720	987312	1575	1593	95.38	15540809	3122771	I	ptg000005l
1033303	1041957	986810	995421	8655	8612	95.62	15540809	3122771	I	ptg000005l
1041957	1043804	995566	997389	1848	1824	95.95	15540809	3122771	I	ptg000005l
1043906	1053354	997390	1006704	9449	9315	95.92	15540809	3122771	I	ptg000005l
1051544	1066761	1004351	1019597	15218	15247	97.75	15540809	3122771	I	ptg000005l
1066753	1094862	1019934	1048008	28110	28075	99.20	15540809	3122771	I	ptg000005l
1094388	1096158	1051227	1049457	1771	1771	99.55	15540809	3122771	I	ptg000005l
1096159	1115242	1047483	1066805	19084	19323	97.79	15540809	3122771	I	ptg000005l
1105360	1106660	1836786	1838063	1301	1278	90.41	15540809	9715872	I	ptg000001l
1115021	1120156	1066860	1071986	5136	5127	99.20	15540809	3122771	I	ptg000005l
1119956	1122439	1071866	1074360	2484	2495	98.40	15540809	3122771	I	ptg000005l
1122159	1123653	1074199	1075692	1495	1494	99.26	15540809	3122771	I	ptg000005l
1123393	1137452	1075552	1089485	14060	13934	98.19	15540809	3122771	I	ptg000005l
1127388	1142098	1079487	1094238	14711	14752	98.06	15540809	3122771	I	ptg000005l
1142239	1150666	1094238	1102593	8428	8356	98.79	15540809	3122771	I	ptg000005l
1150365	1152801	1102204	1104630	2437	2427	98.65	15540809	3122771	I	ptg000005l
1152517	1158250	1104258	1110001	5734	5744	99.63	15540809	3122771	I	ptg000005l
1158250	1160346	1110200	1112305	2097	2106	97.31	15540809	3122771	I	ptg000005l
1158250	1160346	1110200	1112273	2097	2074	93.31	15540809	3122771	I	ptg000005l
1160053	1171731	1112236	1123933	11679	11698	99.36	15540809	3122771	I	ptg000005l
1171742	1180261	1124045	1132624	8520	8580	97.51	15540809	3122771	I	ptg000005l
1178942	1182344	1134799	1138375	3403	3577	90.99	15540809	3122771	I	ptg000005l
1178943	1180261	1131784	1133056	1319	1273	87.11	15540809	3122771	I	ptg000005l
1178943	1180261	1132440	1133624	1319	1185	80.52	15540809	3122771	I	ptg000005l
1178943	1180261	1133072	1134496	1319	1425	83.28	15540809	3122771	I	ptg000005l
1178943	1180261	1133960	1135312	1319	1353	87.29	15540809	3122771	I	ptg000005l
1178943	1180261	1134664	1135968	1319	1305	87.12	15540809	3122771	I	ptg000005l
1178943	1182344	1134880	1138375	3402	3496	91.21	15540809	3122771	I	ptg000005l
1181996	1193682	1138240	1149876	11687	11637	99.34	15540809	3122771	I	ptg000005l
1193575	1204335	1149640	1160395	10761	10756	99.06	15540809	3122771	I	ptg000005l
1203889	1209252	1161310	1166668	5364	5359	99.27	15540809	3122771	I	ptg000005l
1209010	1223382	1166596	1180929	14373	14334	98.93	15540809	3122771	I	ptg000005l
1223043	1226239	1180798	1183994	3197	3197	99.81	15540809	3122771	I	ptg000005l
1225949	1229473	1183840	1187429	3525	3590	96.68	15540809	3122771	I	ptg000005l
1230051	1235313	1187019	1192290	5263	5272	99.20	15540809	3122771	I	ptg000005l
1234503	1235755	129931	128680	1253	1252	90.03	15540809	2092764	I	ptg000018l
1234503	1235755	137947	136696	1253	1252	89.95	15540809	2092764	I	ptg000018l
1234503	1235755	148045	146794	1253	1252	90.03	15540809	2092764	I	ptg000018l
1234520	1235762	3465	4731	1243	1267	91.44	15540809	1353356	I	ptg000028l
1234521	1235755	3625058	3626291	1235	1234	94.98	15540809	4860950	I	ptg000007l
1234521	1235747	157099	155841	1227	1259	88.41	15540809	2092764	I	ptg000018l
1234526	1235683	1996757	1997924	1158	1168	92.91	15540809	6476019	I	ptg000015l
1234527	1235755	140659	139440	1229	1220	90.07	15540809	2092764	I	ptg000018l
1234527	1235755	144108	142889	1229	1220	90.07	15540809	2092764	I	ptg000018l
1234529	1235755	128281	127056	1227	1226	90.38	15540809	2092764	I	ptg000018l
1234530	1235755	3623563	3624787	1226	1225	94.54	15540809	4860950	I	ptg000007l
1234642	1235755	255536	254422	1114	1115	95.43	15540809	3122771	I	ptg000005l
1234711	1235820	1995739	1996857	1110	1119	91.47	15540809	6476019	I	ptg000015l
1234752	1235755	967512	966508	1004	1005	95.03	15540809	9715872	I	ptg000001l
1234969	1240341	1191498	1196868	5373	5371	97.04	15540809	3122771	I	ptg000005l
1240612	1242408	1196739	1198528	1797	1790	98.50	15540809	3122771	I	ptg000005l
1243608	1262557	1199584	1218280	18950	18697	97.12	15540809	3122771	I	ptg000005l
1249226	1250407	7464342	7463173	1182	1170	96.88	15540809	10680403	I	ptg000009l
1249226	1250407	2697580	2698748	1182	1169	96.38	15540809	3974663	I	ptg000017l
1249245	1250407	1245223	1244076	1163	1148	96.58	15540809	1750628	I	ptg000016l
1262754	1264457	1218287	1219991	1704	1705	93.80	15540809	3122771	I	ptg000005l
1269184	1271610	1222676	1225235	2427	2560	91.94	15540809	3122771	I	ptg000005l
1272430	1274555	1225258	1227514	2126	2257	88.77	15540809	3122771	I	ptg000005l
1275243	1284453	1227692	1236799	9211	9108	94.89	15540809	3122771	I	ptg000005l
1284321	1293039	1236837	1245491	8719	8655	95.92	15540809	3122771	I	ptg000005l
1292886	1294397	1245528	1246992	1512	1465	94.65	15540809	3122771	I	ptg000005l
1294404	1300324	1247266	1253162	5921	5897	97.12	15540809	3122771	I	ptg000005l
1299805	1308077	1252466	1260722	8273	8257	92.58	15540809	3122771	I	ptg000005l
1302852	1303953	6706290	6705189	1102	1102	97.28	15540809	8549845	I	ptg000008l
1302865	1310718	23010	30884	7854	7875	91.66	15540809	5975214	I	ptg000004l
1305543	1313154	1255511	1263153	7612	7643	92.83	15540809	3122771	I	ptg000005l
1306643	1309755	964386	967512	3113	3127	93.05	15540809	9715872	I	ptg000001l
1307100	1308339	2378728	2379964	1240	1237	99.11	15540809	4414472	I	ptg000019l
1307233	1308345	2107612	2106502	1113	1111	99.10	15540809	3122771	I	ptg000005l
1307277	1308341	6583386	6584451	1065	1066	96.28	15540809	8549845	I	ptg000008l
1307382	1308688	1464681	1465980	1307	1300	97.02	15540809	9715872	I	ptg000001l
1307594	1309140	2594952	2593413	1547	1540	95.16	15540809	8549845	I	ptg000008l
1308171	1310111	6707120	6705189	1941	1932	93.25	15540809	8549845	I	ptg000008l
1308922	1310718	524711	522959	1797	1753	89.04	15540809	2092764	I	ptg000018l
1312805	1315211	1266733	1269156	2407	2424	94.01	15540809	3122771	I	ptg000005l
1315756	1318474	1268585	1271294	2719	2710	94.96	15540809	3122771	I	ptg000005l
1318474	1322965	1271414	1275837	4492	4424	96.04	15540809	3122771	I	ptg000005l
1322826	1324092	1275850	1277102	1267	1253	96.69	15540809	3122771	I	ptg000005l
1324345	1328293	1277554	1281467	3949	3914	97.65	15540809	3122771	I	ptg000005l
1328020	1330074	1285730	1287784	2055	2055	99.76	15540809	3122771	I	ptg000005l
1330234	1331253	1281194	1282211	1020	1018	99.51	15540809	3122771	I	ptg000005l
1331540	1334504	1282207	1285188	2965	2982	98.86	15540809	3122771	I	ptg000005l
1334700	1339262	1285179	1289758	4563	4580	99.06	15540809	3122771	I	ptg000005l
1339353	1345876	1289659	1296244	6524	6586	98.18	15540809	3122771	I	ptg000005l
1341964	1343054	150888	151982	1091	1095	94.53	15540809	8549845	I	ptg000008l
1341964	1343054	7133145	7132061	1091	1085	93.96	15540809	10680403	I	ptg000009l
1345760	1346800	1296366	1297357	1041	992	92.06	15540809	3122771	I	ptg000005l
1346477	1350763	1296787	1301077	4287	4291	97.78	15540809	3122771	I	ptg000005l
1351552	1354258	1301125	1303827	2707	2703	98.09	15540809	3122771	I	ptg000005l
1354009	1368778	1303676	1318452	14770	14777	99.03	15540809	3122771	I	ptg000005l
1368675	1382125	1318406	1331898	13451	13493	98.24	15540809	3122771	I	ptg000005l
1381498	1385248	1331474	1335199	3751	3726	98.91	15540809	3122771	I	ptg000005l
1385250	1387504	1335289	1337503	2255	2215	97.30	15540809	3122771	I	ptg000005l
1387242	1390598	1337095	1340457	3357	3363	97.47	15540809	3122771	I	ptg000005l
1390539	1393796	1340438	1343719	3258	3282	97.97	15540809	3122771	I	ptg000005l
1393594	1409324	1343653	1359410	15731	15758	99.61	15540809	3122771	I	ptg000005l
1411038	1414310	1359426	1362690	3273	3265	98.72	15540809	3122771	I	ptg000005l
1414251	1421559	1362711	1370038	7309	7328	99.51	15540809	3122771	I	ptg000005l
1421754	1452329	1370038	1400596	30576	30559	99.22	15540809	3122771	I	ptg000005l
1452293	1460866	1400598	1409183	8574	8586	99.42	15540809	3122771	I	ptg000005l
1460799	1475541	1408901	1423690	14743	14790	99.09	15540809	3122771	I	ptg000005l
1475380	1480454	1423335	1428406	5075	5072	99.61	15540809	3122771	I	ptg000005l
1480633	1482074	1428320	1429725	1442	1406	96.75	15540809	3122771	I	ptg000005l
1481291	1482306	897413	896398	1016	1016	99.31	15540809	3122771	I	ptg000005l
1481292	1482306	3173673	3174687	1015	1015	99.70	15540809	9384382	I	ptg000003l
