[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
454787	458552	1081255	1077491	3766	3765	91.56	15540809	4283092	I	ptg000027l
454787	458540	1083247	1079502	3754	3746	91.44	15540809	4283092	I	ptg000027l
454787	458552	1085319	1081555	3766	3765	91.61	15540809	4283092	I	ptg000027l
455031	456805	2911318	2909549	1775	1770	92.46	15540809	3725293	I	ptg000011l
455811	457791	2108906	2110886	1981	1981	93.44	15540809	4283092	I	ptg000027l
456049	457179	8985753	8986883	1131	1131	94.52	15540809	10109279	I	ptg000004l
456171	458087	6578903	6576970	1917	1934	94.26	15540809	6988905	I	ptg000012l
456603	467353	6578903	6568084	10751	10820	97.66	15540809	6988905	I	ptg000012l
456859	458552	6578903	6577203	1694	1701	93.18	15540809	6988905	I	ptg000012l
467021	488632	6568248	6546630	21612	21619	99.68	15540809	6988905	I	ptg000012l
488576	499991	6546782	6535446	11416	11337	99.21	15540809	6988905	I	ptg000012l
493027	495186	7541546	7539391	2160	2156	98.38	15540809	10109279	I	ptg000004l
493027	495119	4586867	4588944	2093	2078	96.04	15540809	5829698	I	ptg000010l
493135	495075	4991668	4993600	1941	1933	96.50	15540809	5937274	I	ptg000005l
493423	495171	1161440	1163186	1749	1747	98.23	15540809	2241523	I	ptg000030l
493956	495186	2287773	2289000	1231	1228	98.05	15540809	7031174	I	ptg000013l
500015	513897	6535612	6521725	13883	13888	99.67	15540809	6988905	I	ptg000012l
513406	519275	6521634	6515769	5870	5866	97.84	15540809	6988905	I	ptg000012l
518728	552382	6516211	6482499	33655	33713	99.59	15540809	6988905	I	ptg000012l
552156	553592	2484533	2483097	1437	1437	99.79	15540809	7109073	I	ptg000001l
552156	553686	2485133	2483603	1531	1531	99.74	15540809	7109073	I	ptg000001l
552156	553686	928199	929729	1531	1531	99.74	15540809	4112307	I	ptg000015l
552156	553686	928207	929737	1531	1531	99.80	15540809	4112307	I	ptg000015l
552156	553468	928607	929919	1313	1313	100.00	15540809	4112307	I	ptg000015l
552156	553686	1152846	1154376	1531	1531	99.80	15540809	4112307	I	ptg000015l
552156	553472	1154958	1156274	1317	1317	99.92	15540809	4112307	I	ptg000015l
552156	553479	6523578	6522255	1324	1324	99.77	15540809	8109100	I	ptg000019l
552156	553686	6523826	6522296	1531	1531	99.80	15540809	8109100	I	ptg000019l
552156	553679	7140833	7142358	1524	1526	99.02	15540809	8109100	I	ptg000019l
552163	553686	1152845	1154368	1524	1524	99.80	15540809	4112307	I	ptg000015l
552163	553686	6523827	6522304	1524	1524	99.80	15540809	8109100	I	ptg000019l
552163	553671	7140832	7142341	1509	1510	99.27	15540809	8109100	I	ptg000019l
552356	553469	5505717	5506830	1114	1114	100.00	15540809	6988905	I	ptg000012l
553460	557233	6482725	6478946	3774	3780	99.31	15540809	6988905	I	ptg000012l
557232	569374	6478869	6466753	12143	12117	99.74	15540809	6988905	I	ptg000012l
568867	576698	6467300	6459471	7832	7830	99.04	15540809	6988905	I	ptg000012l
576008	581120	6459874	6454689	5113	5186	97.82	15540809	6988905	I	ptg000012l
581012	585039	6448889	6444892	4028	3998	87.02	15540809	6988905	I	ptg000012l
581024	587647	6451380	6444892	6624	6489	89.06	15540809	6988905	I	ptg000012l
581047	585070	6450612	6446557	4024	4056	93.22	15540809	6988905	I	ptg000012l
581120	584252	6454562	6451398	3133	3165	93.79	15540809	6988905	I	ptg000012l
581123	587264	6453792	6447667	6142	6126	91.06	15540809	6988905	I	ptg000012l
581126	582975	6454794	6452875	1850	1920	89.83	15540809	6988905	I	ptg000012l
582975	590231	6452299	6444892	7257	7408	88.70	15540809	6988905	I	ptg000012l
584295	616994	6452875	6420357	32700	32519	97.34	15540809	6988905	I	ptg000012l
584334	590158	6454777	6448965	5825	5813	89.61	15540809	6988905	I	ptg000012l
585070	586671	6446397	6444892	1602	1506	89.70	15540809	6988905	I	ptg000012l
585251	592469	6454773	6447510	7219	7264	89.36	15540809	6988905	I	ptg000012l
589134	592469	6454785	6451541	3336	3245	89.58	15540809	6988905	I	ptg000012l
612558	615487	6380882	6383796	2930	2915	99.28	15540809	6988905	I	ptg000012l
616987	622041	6405881	6400809	5055	5073	98.03	15540809	6988905	I	ptg000012l
620880	622432	6398211	6396737	1553	1475	89.45	15540809	6988905	I	ptg000012l
620883	621970	1747669	1746581	1088	1089	95.41	15540809	2253504	I	ptg000017l
620886	622009	6395533	6394410	1124	1124	93.69	15540809	6988905	I	ptg000012l
620886	622241	6395765	6394410	1356	1356	93.29	15540809	6988905	I	ptg000012l
620886	622432	6396253	6394705	1547	1549	94.51	15540809	6988905	I	ptg000012l
620886	622432	6397685	6396113	1547	1573	92.12	15540809	6988905	I	ptg000012l
620886	622432	6399133	6397577	1547	1557	92.16	15540809	6988905	I	ptg000012l
620886	623365	6766474	6768957	2480	2484	91.84	15540809	6988905	I	ptg000012l
620887	621904	6398436	6397418	1018	1019	93.92	15540809	6988905	I	ptg000012l
620888	622432	6400539	6399065	1545	1475	88.54	15540809	6988905	I	ptg000012l
620888	621936	6401091	6400074	1049	1018	91.80	15540809	6988905	I	ptg000012l
621127	623371	1777131	1774903	2245	2229	89.97	15540809	5829698	I	ptg000010l
626103	629155	6393868	6390834	3053	3035	91.34	15540809	6988905	I	ptg000012l
627010	629155	6391133	6388973	2146	2161	93.25	15540809	6988905	I	ptg000012l
635338	636624	6395699	6394404	1287	1296	95.07	15540809	6988905	I	ptg000012l
636287	638373	2845929	2843840	2087	2090	93.00	15540809	4112307	I	ptg000015l
644102	648237	6397691	6393559	4136	4133	91.97	15540809	6988905	I	ptg000012l
644531	645878	7068520	7067157	1348	1364	89.82	15540809	10109279	I	ptg000004l
644531	647395	2075592	2078452	2865	2861	90.80	15540809	5829698	I	ptg000010l
644531	646804	6390780	6388389	2274	2392	91.38	15540809	6988905	I	ptg000012l
644668	646796	6394297	6392176	2129	2122	93.71	15540809	6988905	I	ptg000012l
645088	646526	7066922	7065471	1439	1452	91.96	15540809	10109279	I	ptg000004l
645088	647200	8510949	8513075	2113	2127	91.78	15540809	10109279	I	ptg000004l
645088	647395	6399811	6397521	2308	2291	91.94	15540809	6988905	I	ptg000012l
645089	647391	2275609	2273304	2303	2306	92.53	15540809	7109073	I	ptg000001l
645305	647395	6401988	6399945	2091	2044	91.87	15540809	6988905	I	ptg000012l
645522	647559	6390209	6388226	2038	1984	93.97	15540809	6988905	I	ptg000012l
645650	647816	6393867	6391754	2167	2114	93.35	15540809	6988905	I	ptg000012l
645746	647816	6392062	6389901	2071	2162	91.61	15540809	6988905	I	ptg000012l
645993	647398	4296213	4294809	1406	1405	93.17	15540809	5748833	I	ptg000006l
646338	647395	6390209	6389141	1058	1069	94.11	15540809	6988905	I	ptg000012l
647929	667080	6388696	6369540	19152	19157	99.65	15540809	6988905	I	ptg000012l
652832	655761	6421863	6424793	2930	2931	99.80	15540809	6988905	I	ptg000012l
666581	682920	6370111	6353815	16340	16297	98.99	15540809	6988905	I	ptg000012l
682620	720830	6354027	6315858	38211	38170	98.80	15540809	6988905	I	ptg000012l
684675	686157	2502140	2503719	1483	1580	91.97	15540809	4283092	I	ptg000027l
684676	685756	152620	153700	1081	1081	94.92	15540809	1380100	I	ptg000036l
718485	720253	2274656	2272872	1769	1785	90.42	15540809	7109073	I	ptg000001l
718485	719542	3573121	3574178	1058	1058	91.78	15540809	5829698	I	ptg000010l
719089	727196	6318195	6310066	8108	8130	96.31	15540809	6988905	I	ptg000012l
726350	730973	6309421	6304789	4624	4633	98.31	15540809	6988905	I	ptg000012l
731334	759518	6304768	6276608	28185	28161	99.50	15540809	6988905	I	ptg000012l
759093	767314	6276760	6268497	8222	8264	98.64	15540809	6988905	I	ptg000012l
761930	767184	6273865	6268627	5255	5239	99.32	15540809	6988905	I	ptg000012l
767386	781701	6268731	6254409	14316	14323	99.49	15540809	6988905	I	ptg000012l
781720	797567	6254293	6238398	15848	15896	99.52	15540809	6988905	I	ptg000012l
797164	800060	6238588	6235729	2897	2860	96.62	15540809	6988905	I	ptg000012l
799045	800058	2274088	2275105	1014	1018	96.56	15540809	7109073	I	ptg000001l
799045	800060	2910787	2909774	1016	1014	96.06	15540809	3725293	I	ptg000011l
799045	821303	6236376	6214139	22259	22238	99.49	15540809	6988905	I	ptg000012l
799046	800108	1882051	1883093	1063	1043	92.41	15540809	4283092	I	ptg000027l
799046	800094	1891047	1892075	1049	1029	92.59	15540809	4283092	I	ptg000027l
811075	822454	6224366	6212931	11380	11436	98.97	15540809	6988905	I	ptg000012l
824567	866108	6214529	6172926	41542	41604	99.66	15540809	6988905	I	ptg000012l
852843	854632	8029136	8030915	1790	1780	97.66	15540809	8109100	I	ptg000019l
855151	860201	8032949	8037999	5051	5051	99.17	15540809	8109100	I	ptg000019l
856415	860202	2854345	2850558	3788	3788	98.11	15540809	8109100	I	ptg000019l
866107	904771	6172656	6133935	38665	38722	99.78	15540809	6988905	I	ptg000012l
904656	912196	6133906	6126283	7541	7624	97.81	15540809	6988905	I	ptg000012l
912539	949735	6126279	6088972	37197	37308	99.48	15540809	6988905	I	ptg000012l
921390	922651	4827590	4828851	1262	1262	99.84	15540809	5829698	I	ptg000010l
921396	922650	5611130	5612384	1255	1255	100.00	15540809	10109279	I	ptg000004l
921396	922651	154039	152771	1256	1269	98.66	15540809	5748833	I	ptg000006l
921397	922651	5516251	5514997	1255	1255	100.00	15540809	10109279	I	ptg000004l
921397	922650	1087187	1085934	1254	1254	100.00	15540809	5748833	I	ptg000006l
949825	951870	6089146	6087119	2046	2028	99.12	15540809	6988905	I	ptg000012l
949999	952332	6088972	6086657	2334	2316	99.23	15540809	6988905	I	ptg000012l
951870	974254	6086999	6064615	22385	22385	99.57	15540809	6988905	I	ptg000012l
956336	957504	6037155	6038351	1169	1197	94.76	15540809	6988905	I	ptg000012l
959309	964062	6046978	6051736	4754	4759	98.23	15540809	6988905	I	ptg000012l
962384	963638	5166865	5168116	1255	1252	81.64	15540809	6988905	I	ptg000012l
974217	1008613	6064586	6030194	34397	34393	99.93	15540809	6988905	I	ptg000012l
987067	991825	6074828	6079581	4759	4754	98.17	15540809	6988905	I	ptg000012l
991824	992946	4708700	4709859	1123	1160	94.32	15540809	5829698	I	ptg000010l
991864	993147	106052	104737	1284	1316	90.76	15540809	224085	I	ptg000034l
992100	993193	2939334	2938231	1094	1104	94.21	15540809	7109073	I	ptg000001l
992104	993302	5956266	5957473	1199	1208	93.71	15540809	8109100	I	ptg000019l
992924	994485	7461564	7463125	1562	1562	97.70	15540809	10109279	I	ptg000004l
992924	994485	822896	824458	1562	1563	97.95	15540809	2668155	I	ptg000024l
1000454	1001650	6081385	6082553	1197	1169	94.76	15540809	6988905	I	ptg000012l
1008320	1032148	6030617	6006755	23829	23863	99.54	15540809	6988905	I	ptg000012l
1032033	1034766	6006918	6004195	2734	2724	98.87	15540809	6988905	I	ptg000012l
1034536	1053344	6004040	5985222	18809	18819	98.82	15540809	6988905	I	ptg000012l
1050844	1053891	5984718	5981660	3048	3059	92.98	15540809	6988905	I	ptg000012l
1050850	1052752	5982170	5980336	1903	1835	90.13	15540809	6988905	I	ptg000012l
1050850	1058759	5983317	5975467	7910	7851	96.87	15540809	6988905	I	ptg000012l
1050851	1053891	5987495	5984443	3041	3053	95.56	15540809	6988905	I	ptg000012l
1050910	1052294	5983476	5982109	1385	1368	92.73	15540809	6988905	I	ptg000012l
1058740	1066761	5975432	5967410	8022	8023	99.93	15540809	6988905	I	ptg000012l
1066753	1094862	5967073	5938980	28110	28094	99.20	15540809	6988905	I	ptg000012l
1094388	1096158	5935762	5937531	1771	1770	99.32	15540809	6988905	I	ptg000012l
1096159	1104108	5939505	5931553	7950	7953	99.59	15540809	6988905	I	ptg000012l
1101361	1103633	3057734	3055468	2273	2267	98.95	15540809	4283092	I	ptg000027l
1103968	1106860	5931617	5928756	2893	2862	92.84	15540809	6988905	I	ptg000012l
1105045	1106603	5929610	5928199	1559	1412	86.40	15540809	6988905	I	ptg000012l
1105045	1115275	5930016	5919792	10231	10225	97.76	15540809	6988905	I	ptg000012l
1105045	1106876	5930390	5928482	1832	1909	90.35	15540809	6988905	I	ptg000012l
1105180	1106305	3573054	3574170	1126	1117	90.81	15540809	5829698	I	ptg000010l
1105401	1106860	5930542	5929097	1460	1446	89.17	15540809	6988905	I	ptg000012l
1105645	1106860	5930542	5929276	1216	1267	89.87	15540809	6988905	I	ptg000012l
1115005	1152889	5919670	5881786	37885	37885	99.14	15540809	6988905	I	ptg000012l
1152429	1160346	5882134	5874141	7918	7994	98.95	15540809	6988905	I	ptg000012l
1160055	1171731	5874136	5862467	11677	11670	99.82	15540809	6988905	I	ptg000012l
1171742	1202283	5862355	5831925	30542	30431	99.35	15540809	6988905	I	ptg000012l
1202430	1226175	5831929	5808119	23746	23811	99.64	15540809	6988905	I	ptg000012l
1226013	1228214	5808345	5806146	2202	2200	99.82	15540809	6988905	I	ptg000012l
1228213	1230235	5806112	5804093	2023	2020	96.63	15540809	6988905	I	ptg000012l
1229064	1230453	6764609	6763204	1390	1406	92.11	15540809	10109279	I	ptg000004l
1229064	1230453	6765878	6764489	1390	1390	94.69	15540809	10109279	I	ptg000004l
1229072	1230451	1224028	1222654	1380	1375	94.64	15540809	4283092	I	ptg000027l
1229312	1235354	5805243	5799191	6043	6053	98.86	15540809	6988905	I	ptg000012l
1234521	1235755	6764902	6763660	1235	1243	92.85	15540809	10109279	I	ptg000004l
1234521	1235755	6766206	6764968	1235	1239	94.11	15540809	10109279	I	ptg000004l
1234521	1235755	6767215	6765978	1235	1238	94.11	15540809	10109279	I	ptg000004l
1234521	1235755	6768229	6766990	1235	1240	93.71	15540809	10109279	I	ptg000004l
1234521	1235755	6769009	6767769	1235	1241	92.35	15540809	10109279	I	ptg000004l
1234521	1235755	6769821	6768581	1235	1241	93.00	15540809	10109279	I	ptg000004l
1234521	1235755	6770616	6769377	1235	1240	93.07	15540809	10109279	I	ptg000004l
1234521	1235755	4389167	4387929	1235	1239	93.39	15540809	5748833	I	ptg000006l
1234521	1235820	2096699	2098007	1300	1309	91.86	15540809	4283092	I	ptg000027l
1234521	1235569	2109954	2108906	1049	1049	95.04	15540809	4283092	I	ptg000027l
1234521	1235745	2110402	2109178	1225	1225	94.94	15540809	4283092	I	ptg000027l
1234527	1235747	6761922	6760689	1221	1234	90.36	15540809	10109279	I	ptg000004l
1234551	1235746	6763887	6762687	1196	1201	94.09	15540809	10109279	I	ptg000004l
1234679	1235755	6771305	6770228	1077	1078	93.89	15540809	10109279	I	ptg000004l
1234921	1240533	5800025	5794413	5613	5613	99.61	15540809	6988905	I	ptg000012l
1240420	1244197	5794734	5790956	3778	3779	99.89	15540809	6988905	I	ptg000012l
1244111	1252666	5790993	5782437	8556	8557	99.87	15540809	6988905	I	ptg000012l
1249226	1250407	3213794	3214963	1182	1170	96.88	15540809	3656242	I	ptg000003l
1249226	1250407	2718079	2719247	1182	1169	96.38	15540809	4112307	I	ptg000015l
1249245	1250407	441359	442506	1163	1148	96.58	15540809	758765	I	ptg000035l
1252463	1262917	5782514	5772063	10455	10452	99.73	15540809	6988905	I	ptg000012l
1262495	1267100	5772264	5767562	4606	4703	97.70	15540809	6988905	I	ptg000012l
1266923	1287363	5770116	5749700	20441	20417	99.53	15540809	6988905	I	ptg000012l
1287209	1306708	5750029	5730628	19500	19402	98.38	15540809	6988905	I	ptg000012l
1302852	1305922	1509490	1506320	3071	3171	89.80	15540809	5829698	I	ptg000010l
1302852	1310719	2082958	2075111	7868	7848	92.01	15540809	5829698	I	ptg000010l
1302852	1304990	5730053	5727902	2139	2152	92.89	15540809	6988905	I	ptg000012l
1302852	1306186	5731249	5727902	3335	3348	92.65	15540809	6988905	I	ptg000012l
1302852	1308768	5733805	5727879	5917	5927	93.18	15540809	6988905	I	ptg000012l
1302852	1304405	1099814	1101367	1554	1554	93.89	15540809	4283092	I	ptg000027l
1302852	1310719	1209621	1217484	7868	7864	91.49	15540809	4283092	I	ptg000027l
1303097	1306447	1509729	1506331	3351	3399	89.34	15540809	5829698	I	ptg000010l
1303296	1305397	5501553	5503631	2102	2079	91.08	15540809	6988905	I	ptg000012l
1303690	1305016	6310457	6309132	1327	1326	92.28	15540809	8109100	I	ptg000019l
1304180	1315211	5734373	5723410	11032	10964	96.33	15540809	6988905	I	ptg000012l
1304284	1309749	5734373	5728942	5466	5432	93.33	15540809	6988905	I	ptg000012l
1305058	1306665	838396	840001	1608	1606	93.78	15540809	3725293	I	ptg000011l
1305109	1307107	6722761	6724787	1999	2027	90.56	15540809	8109100	I	ptg000019l
1305729	1310719	6772184	6767198	4991	4987	93.27	15540809	6988905	I	ptg000012l
1305955	1307034	1172572	1173653	1080	1082	92.63	15540809	4283092	I	ptg000027l
1306125	1310659	2083160	2078653	4535	4508	91.85	15540809	5829698	I	ptg000010l
1306222	1309121	820884	823780	2900	2897	96.11	15540809	4283092	I	ptg000027l
1306287	1310719	5734373	5729946	4433	4428	93.51	15540809	6988905	I	ptg000012l
1306708	1309146	1728090	1730522	2439	2433	96.39	15540809	5829698	I	ptg000010l
1307280	1308397	2423881	2422767	1118	1115	97.14	15540809	4112307	I	ptg000015l
1308907	1310620	507898	506213	1714	1686	90.26	15540809	5829698	I	ptg000010l
1309335	1310475	839207	838069	1141	1139	90.53	15540809	2253504	I	ptg000017l
1315756	1328293	5723953	5711436	12538	12518	99.40	15540809	6988905	I	ptg000012l
1328020	1330074	5706946	5704892	2055	2055	99.71	15540809	6988905	I	ptg000012l
1330234	1331253	5711709	5710691	1020	1019	99.71	15540809	6988905	I	ptg000012l
1331540	1342141	5710695	5699970	10602	10726	98.06	15540809	6988905	I	ptg000012l
1341964	1343050	3554035	3555109	1087	1075	93.02	15540809	3656242	I	ptg000003l
1342429	1345370	5699971	5697020	2942	2952	98.58	15540809	6988905	I	ptg000012l
1346244	1348448	5694875	5697021	2205	2147	96.02	15540809	6988905	I	ptg000012l
1346757	1350715	5693324	5689361	3959	3964	98.59	15540809	6988905	I	ptg000012l
1351552	1354258	5689313	5686602	2707	2712	98.05	15540809	6988905	I	ptg000012l
1354009	1368778	5686501	5671711	14770	14791	99.11	15540809	6988905	I	ptg000012l
1368675	1381922	5671757	5658548	13248	13210	98.73	15540809	6988905	I	ptg000012l
1381701	1390598	5658972	5650026	8898	8947	96.74	15540809	6988905	I	ptg000012l
1390539	1392217	5650045	5648365	1679	1681	95.91	15540809	6988905	I	ptg000012l
1391566	1411279	5648363	5628669	19714	19695	99.01	15540809	6988905	I	ptg000012l
1410697	1414318	5628715	5625094	3622	3622	97.88	15540809	6988905	I	ptg000012l
1414251	1460866	5625089	5578315	46616	46775	99.35	15540809	6988905	I	ptg000012l
1460799	1475525	5578597	5563842	14727	14756	99.13	15540809	6988905	I	ptg000012l
1475396	1480719	5564181	5558867	5324	5315	99.55	15540809	6988905	I	ptg000012l
1480362	1481375	5558799	5557782	1014	1018	98.72	15540809	6988905	I	ptg000012l
1481377	1486394	5557684	5552589	5018	5096	95.29	15540809	6988905	I	ptg000012l
1485643	1498404	5552983	5540249	12762	12735	98.52	15540809	6988905	I	ptg000012l
1498294	1507100	5540630	5531842	8807	8789	98.75	15540809	6988905	I	ptg000012l
1507740	1509866	1313188	1311050	2127	2139	90.44	15540809	4283092	I	ptg000027l
1509225	1517622	5532494	5524079	8398	8416	98.91	15540809	6988905	I	ptg000012l
1517619	1521497	5522463	5518593	3879	3871	97.42	15540809	6988905	I	ptg000012l
1520407	1523198	2274108	2276913	2792	2806	89.95	15540809	7109073	I	ptg000001l
1520565	1524524	2272872	2276847	3960	3976	91.14	15540809	7109073	I	ptg000001l
1521014	1522106	5519672	5518585	1093	1088	89.54	15540809	6988905	I	ptg000012l
1526123	1527208	5519675	5518587	1086	1089	89.32	15540809	6988905	I	ptg000012l
1527018	1528709	507899	506208	1692	1692	90.60	15540809	5829698	I	ptg000010l
1528268	1533543	6394415	6399667	5276	5253	90.30	15540809	6988905	I	ptg000012l
1530740	1531816	5519657	5518587	1077	1071	88.44	15540809	6988905	I	ptg000012l
1531374	1533545	6394410	6396589	2172	2180	90.88	15540809	6988905	I	ptg000012l
1531619	1532696	5519675	5518586	1078	1090	89.08	15540809	6988905	I	ptg000012l
1531902	1533543	6388390	6390039	1642	1650	90.25	15540809	6988905	I	ptg000012l
1531974	1533543	6390323	6391892	1570	1570	90.39	15540809	6988905	I	ptg000012l
1532118	1533544	6392176	6393601	1427	1426	90.12	15540809	6988905	I	ptg000012l
1532445	1545480	5519664	5506637	13036	13028	98.22	15540809	6988905	I	ptg000012l
1545288	1548206	5505909	5503005	2919	2905	97.95	15540809	6988905	I	ptg000012l
1547570	1550245	5502141	5499493	2676	2649	93.95	15540809	6988905	I	ptg000012l
1549737	1585830	5499953	5463842	36094	36112	99.44	15540809	6988905	I	ptg000012l
1586784	1588040	81051	82307	1257	1257	99.68	15540809	418049	I	ptg000002l
