pop	chromosome	window_pos_1	window_pos_2	avg_watterson_theta	no_sites	raw_watterson_theta	no_var_sites	weighted_no_sites
ID	I	70001	80000	0.0012415371209563	8992	11.163901791639	25	8790.6666666667
Hubei	I	70001	80000	0.0015178499150004	8984	13.636363636364	25	8946
Quebec	I	70001	80000	0.0015595410493483	8977	14	14	8977
TD1	I	70001	80000	0.0013426687768372	8992	12.07327764132	55	8953.2222222222
TD2	I	70001	80000	0.00066472980283002	8988	5.9745914678362	19	8907
TD3	I	70001	80000	0.0012668960073285	8988	11.386861313869	26	8868
KD	I	70001	80000	0.0036695369602234	8992	32.996476346329	117	8914.4
AD	I	70001	80000	0.0032279787536152	8992	29.025984952508	137	8934.8125
Tropical	I	70001	80000	0.0022435828466424	8992	20.174296957009	151	8972.620758483
Temperate	I	70001	80000	0.00051015847299758	8992	4.5873449891943	21	8947.75
TH	I	70001	80000	0.0014572795707895	8992	13.103857900539	76	8953.3263157895
NWD	I	80001	90000	0.0016763218027884	7520	12.605939956968	32	7427.5
ID	I	80001	90000	0.0015737047535598	7514	11.824817518248	27	7473.3333333333
Hubei	I	80001	90000	0.001677872749158	7477	12.545454545455	23	7445.5
Quebec	I	80001	90000	0.0040317161671818	7441	30	30	7441
TD1	I	80001	90000	0.0015189719433581	7521	11.424187985996	52	7432.7777777778
TD2	I	80001	90000	0.001476540174055	7499	11.072574765239	35	7274
TD3	I	80001	90000	0.0018131199700543	7488	13.576642335766	31	7403.3333333333
KD	I	80001	90000	0.0044768826256899	6790	30.398033028434	103	6657.8
AD	I	80001	90000	0.0047283987133514	6962	32.919111842352	144	6664.1875
Tropical	I	80001	90000	0.0031506932265839	7521	23.696363757137	177	7485.005988024
Temperate	I	80001	90000	0.00087183977657064	7521	6.5571069595877	30	7418.0714285714
TH	I	80001	90000	0.0019497254147036	7521	14.663884843986	83	6727.2421052632
NWD	I	90001	100000	0.0015624102865483	7966	12.446160342643	32	7920.75
ID	I	90001	100000	0.0013896828188667	7968	11.07299270073	24	7920.6666666667
Hubei	I	90001	100000	0.0019869591531443	7961	15.818181818182	29	7951
Quebec	I	90001	100000	0.002643837341055	7943	21	21	7943
TD1	I	90001	100000	0.00099279637016233	7963	7.9056374956026	36	7323.7407407407
TD2	I	90001	100000	0.00082948069750931	7961	6.6034958328716	21	7896.5714285714
TD3	I	90001	100000	0.0010452415378987	7961	8.3211678832117	19	7852.6666666667
KD	I	90001	100000	0.0045323615039204	7821	35.447599322161	119	7502.9
AD	I	90001	100000	0.0040637931274191	7823	31.7910536358	123	7199.6875
Tropical	I	90001	100000	0.0022303857649728	7968	17.771713775303	133	7950.9261477046
Temperate	I	90001	100000	0.00085474066582196	7968	6.8105736252694	31	7921.5714285714
TH	I	90001	100000	0.0013177226957032	7968	10.499614439363	61	7891.4842105263
NWD	I	100001	110000	0.002147157395853	8156	17.512215720577	45	7995.5
ID	I	100001	110000	0.0020800430100108	8156	16.964830789648	38	8138.3333333333
Hubei	I	100001	110000	0.0023709524454681	8052	19.090909090909	35	7967.5
Quebec	I	100001	110000	0.0037142503404729	8077	30	30	8077
TD1	I	100001	110000	0.0013995754123153	8156	11.414937062844	52	8120.0740740741
TD2	I	100001	110000	0.0017417936350463	8156	14.206068887437	45	8102.7142857143
TD3	I	100001	110000	0.0016646201981077	8156	13.576642335766	31	8027
KD	I	100001	110000	0.0044858414988955	7872	35.312544279305	124	7757.4
AD	I	100001	110000	0.0041316767978448	7855	32.454321247071	153	7733.40625
Tropical	I	100001	110000	0.002917556732127	8156	23.795592707228	178	8122.3373253493
Temperate	I	100001	110000	0.0012601133592227	8156	10.27748455782	47	8104.8214285714
TH	I	100001	110000	0.0015836607831797	8156	12.916337347614	75	8092.4947368421
NWD	I	110001	120000	0.0014608508304593	7956	11.622529207134	30	7902.75
ID	I	110001	120000	0.00093170510254693	7991	7.4452554744526	17	7913.3333333333
Hubei	I	110001	120000	0.00089418777943368	7930	7.0909090909091	13	7868
Quebec	I	110001	120000	0.0020191822311964	7924	16	16	7924
TD1	I	110001	120000	0.001070971813439	7993	8.5602777048177	39	7885.6666666667
TD2	I	110001	120000	0.0009092783753969	7954	7.232400197907	23	7864.2857142857
TD3	I	110001	120000	0.00100758767712	7947	8.007299270073	17	7789.6666666667
KD	I	110001	120000	0.0040501719370243	7755	31.409083371624	106	7541.6
AD	I	110001	120000	0.0034599471705875	7745	26.7972908362	121	7469.40625
Tropical	I	110001	120000	0.0023410762846386	7993	18.712222743117	140	7963.8003992016
Temperate	I	110001	120000	0.00044066858164964	7990	3.5209419673806	16	7856.1428571429
TH	I	110001	120000	0.0013147560886572	7993	10.508845416637	61	7898.6210526316
NWD	I	120001	130000	0.0016647134262285	7877	13.112947658402	34	7692
ID	I	120001	130000	0.0014638298487557	8078	11.824817518248	27	8030
Hubei	I	120001	130000	0.0020257039321164	8078	16.363636363636	30	8058.5
Quebec	I	120001	130000	0.0028553693358163	8055	23	23	8055
TD1	I	120001	130000	0.0014128604701923	8078	11.413086878213	52	8044.9259259259
TD2	I	120001	130000	0.0012067365261263	8078	9.7480176580485	31	8023
TD3	I	120001	130000	0.0011937847226305	8071	9.6350364963504	22	7960.6666666667
KD	I	120001	130000	0.0047985802080297	7774	37.304162537223	129	7687
AD	I	120001	130000	0.004549607311838	7820	35.577929178573	167	7695.59375
Tropical	I	120001	130000	0.0022706307082776	8078	18.342154861466	137	8042.7564870259
Temperate	I	120001	130000	0.0008917027423847	8078	7.2031747529836	33	8038
TH	I	120001	130000	0.0017672526240578	8078	14.275866697139	83	8045.1578947368
NWD	I	130001	140000	0.0013603768257641	8983	12.220265025839	31	8894
ID	I	130001	140000	0.00073130836754909	8983	6.5693430656934	15	8980.6666666667
Hubei	I	130001	140000	0.0012144151073239	8983	10.909090909091	20	8982
Quebec	I	130001	140000	0.001447983960793	8978	13	13	8978
TD1	I	130001	140000	0.00080740889777551	8983	7.2529541287174	33	8950.5555555556
TD2	I	130001	140000	0.00052879404723646	8983	4.7501569263251	15	8906.4285714286
TD3	I	130001	140000	0.00068255447637915	8983	6.1313868613139	14	8965.6666666667
KD	I	130001	140000	0.0023533586648728	8983	21.140220886553	75	8945.5
AD	I	130001	140000	0.0026378767346129	8983	23.696046707027	112	8935.78125
Tropical	I	130001	140000	0.0018741406540825	8983	16.835405495623	126	8962.75249501
Temperate	I	130001	140000	0.00048682599295743	8983	4.3731578947366	20	8960.0357142857
TH	I	130001	140000	0.0010907319081864	8983	9.7980447312386	57	8969.2421052632
NWD	I	140001	150000	0.0014874515250173	9075	13.498622589532	35	9068.75
ID	I	140001	150000	0.00096519273692465	9075	8.7591240875912	20	9040.6666666667
Hubei	I	140001	150000	0.00048084147257701	9075	4.3636363636364	8	9075
Quebec	I	140001	150000	0.0015709156193896	8912	14	14	8912
TD1	I	140001	150000	0.00089471446845215	9075	8.1195338012033	37	9048.2592592593
TD2	I	140001	150000	0.00048694409361185	9075	4.4190176495276	14	9042.2857142857
TD3	I	140001	150000	0.00048259636846233	9075	4.3795620437956	10	9005.3333333333
KD	I	140001	150000	0.0021894997402316	9059	19.834678146758	70	9035.4
AD	I	140001	150000	0.0021087017744931	9060	19.104838076908	90	9044.28125
Tropical	I	140001	150000	0.0016786196483141	9075	15.233473308451	114	9056.2255489022
Temperate	I	140001	150000	0.00065064992630487	9075	5.9046480812167	27	9045.7142857143
TH	I	140001	150000	0.001174596153594	9075	10.659460093866	62	9055.9578947368
NWD	I	150001	160000	0.0019046786656527	7722	14.70792865617	38	7511.25
ID	I	150001	160000	0.0016438946320227	7726	12.700729927007	29	7691.3333333333
Hubei	I	150001	160000	0.0016263228604426	7714	12.545454545455	23	7698.5
Quebec	I	150001	160000	0.0023431398073418	7682	18	18	7682
TD1	I	150001	160000	0.0012313868773473	7737	9.5272402700364	43	7623.7777777778
TD2	I	150001	160000	0.0013908375559799	7711	10.724748394161	34	7557
TD3	I	150001	160000	0.0014912246568427	7708	11.494359654944	26	7501.3333333333
KD	I	150001	160000	0.0053868401859922	7426	40.002675221178	121	7234.8
AD	I	150001	160000	0.0039274149142481	7534	29.589143963945	138	7245.46875
Tropical	I	150001	160000	0.0029408789827861	7737	22.753580689816	170	7660.9760479042
Temperate	I	150001	160000	0.00099389833457196	7729	7.6818402279067	35	7632.2857142857
TH	I	150001	160000	0.0015583262654395	7731	12.047420358112	70	7645.8631578947
NWD	I	160001	170000	0.0018406558980079	6705	12.341597796143	32	6638.75
ID	I	160001	170000	0.0016327028197866	6706	10.948905109489	25	6656.3333333333
Hubei	I	160001	170000	0.0016983464898575	6691	11.363636363636	20	6615
Quebec	I	160001	170000	0.0027161611588954	6627	18	18	6627
TD1	I	160001	170000	0.0016424567132758	6704	11.011029805801	50	6557.9259259259
TD2	I	160001	170000	0.0011761377263528	6684	7.8613045629424	25	6566.8571428571
TD3	I	160001	170000	0.0015435843035079	6665	10.28798938288	23	6545.3333333333
KD	I	160001	170000	0.0059699967772204	6256	37.348299838291	119	5997.9
AD	I	160001	170000	0.0050024101850768	6486	32.445632460408	144	6060.28125
Tropical	I	160001	170000	0.0027712436150923	6706	18.583959682809	139	6669.8423153693
Temperate	I	160001	170000	0.00096103717607244	6706	6.4447153027418	28	6646.4285714286
TH	I	160001	170000	0.0019626658692623	6679	13.108645340803	76	6559.9684210526
NWD	I	170001	180000	0.0024230519407031	6909	16.740865858318	43	6823
ID	I	170001	180000	0.0019177912946955	6907	13.246184472462	30	6860
Hubei	I	170001	180000	0.0015847023400771	6884	10.909090909091	20	6783
Quebec	I	170001	180000	0.0029502876530462	6779	20	20	6779
TD1	I	170001	180000	0.0014432448303165	6908	9.9699352878262	45	6786.2222222222
TD2	I	170001	180000	0.0015846115615239	6747	10.691374205602	34	6550
TD3	I	170001	180000	0.0011602599128658	6887	7.9907100199071	18	6611
KD	I	170001	180000	0.0049697920331378	6771	33.650461856376	115	6642.7
AD	I	170001	180000	0.0047043693568151	6796	31.970894148916	147	6627.9375
Tropical	I	170001	180000	0.0027943389812771	6911	19.311676699606	144	6821.1417165669
Temperate	I	170001	180000	0.00098257431214988	6910	6.7895884969557	31	6795.2142857143
TH	I	170001	180000	0.0018686508125199	6911	12.914245765325	75	6795.7368421053
NWD	I	180001	190000	0.0025969673579648	6703	17.407472200438	43	6602.75
ID	I	180001	190000	0.001965800502508	6793	13.353682813537	30	6676.6666666667
Hubei	I	180001	190000	0.0027544056787349	6634	18.272727272727	31	6446
Quebec	I	180001	190000	0.0030248033877798	6612	20	20	6612
TD1	I	180001	190000	0.0014871283575522	6793	10.102062932852	46	6629.3703703704
TD2	I	180001	190000	0.001709350643186	6676	11.41162489391	27	6501.2857142857
TD3	I	180001	190000	0.00098564787182197	6665	6.5693430656934	15	6556.6666666667
KD	I	180001	190000	0.0047887066256301	6662	31.902363539948	105	6548.7
AD	I	180001	190000	0.005847170049941	6746	39.445009156902	155	6520.78125
Tropical	I	180001	190000	0.0028403872778524	6795	19.300431553007	144	6678.0718562874
Temperate	I	180001	190000	0.0012270780162109	6769	8.3060910917318	33	6513.8571428571
TH	I	180001	190000	0.0020586966664749	6795	13.988843848697	81	6587.4105263158
NWD	I	190001	200000	0.0026687107339239	5472	14.603185136032	36	5122
ID	I	190001	200000	0.0023561338442657	5622	13.246184472462	30	5498.3333333333
Hubei	I	190001	200000	0.0025816982577701	5458	14.090909090909	25	5366
Quebec	I	190001	200000	0.0028089887640449	4984	14	14	4984
TD1	I	190001	200000	0.0019956154662831	5566	11.107595685332	50	5237.7407407407
TD2	I	190001	200000	0.0012894536752106	5460	7.0404170666499	22	5184.8571428571
TD3	I	190001	200000	0.0017390238588081	5360	9.3211678832117	20	5021
KD	I	190001	200000	0.0054074037530219	5353	28.945832289926	100	4965.5
AD	I	190001	200000	0.0053574115177194	5352	28.672866442834	133	4881.71875
Tropical	I	190001	200000	0.0028878109689502	5667	16.365224761041	122	5372.5608782435
Temperate	I	190001	200000	0.0010531163214652	5608	5.9058763307766	27	5315.2142857143
TH	I	190001	200000	0.0021459742700552	5600	12.017455912309	69	5087.7052631579
NWD	I	200001	210000	0.002822114254309	6752	19.054915445095	49	6636
ID	I	200001	210000	0.0018810322759193	6752	12.700729927007	29	6741.3333333333
Hubei	I	200001	210000	0.0016977242410768	6747	11.454545454545	21	6743
Quebec	I	200001	210000	0.0028248587570621	6726	19	19	6726
TD1	I	200001	210000	0.0015222704613392	6752	10.278370154962	46	6605.3703703704
TD2	I	200001	210000	0.0011310838754445	6751	7.6359472431256	24	6606.4285714286
TD3	I	200001	210000	0.00087752022945056	6752	5.9250165892502	12	6614.3333333333
KD	I	200001	210000	0.0049146549772821	6740	33.124774546881	117	6540
AD	I	200001	210000	0.0043248592120235	6752	29.201449399583	137	6543.15625
Tropical	I	200001	210000	0.0023391197061469	6752	15.793736255904	118	6685.7784431138
Temperate	I	200001	210000	0.0010058014166122	6752	6.7911711649657	31	6663.0714285714
TH	I	200001	210000	0.0023630882201013	6752	15.955571662124	92	6677.3052631579
NWD	I	210001	220000	0.0022817352817062	6254	14.269972451791	37	6194.5
ID	I	210001	220000	0.0025132871593951	6316	15.873921698739	36	6256.3333333333
Hubei	I	210001	220000	0.0020092015607711	6244	12.545454545455	23	6199.5
Quebec	I	210001	220000	0.0027318013819701	6223	17	17	6223
TD1	I	210001	220000	0.0015721805028918	6316	9.9298920562649	45	6195.7777777778
TD2	I	210001	220000	0.0013081210792736	6250	8.1757567454601	26	6112.8571428571
TD3	I	210001	220000	0.0018239406237175	6243	11.386861313869	26	6148.6666666667
KD	I	210001	220000	0.0055864505039344	6065	33.881822306362	107	5855.6
AD	I	210001	220000	0.0051743109306509	6254	32.360140560291	152	6012.625
Tropical	I	210001	220000	0.0028599266593131	6316	18.063296780222	135	6251.8942115768
Temperate	I	210001	220000	0.00096897774307065	6316	6.1200634252342	28	6167.25
TH	I	210001	220000	0.0018001502151892	6316	11.369748759135	66	6181.3789473684
NWD	I	220001	230000	0.0029937188902531	6434	19.261587339889	44	6216.75
ID	I	220001	230000	0.002552413063362	6475	16.526874585269	37	6406
Hubei	I	220001	230000	0.0028533188216087	6181	17.636363636364	29	6070.5
Quebec	I	220001	230000	0.0018529956763434	6476	12	12	6476
TD1	I	220001	230000	0.0013962156936733	6531	9.1186846953803	41	6379.4814814815
TD2	I	220001	230000	0.0014211367910497	6452	9.1691745758527	29	6278.2857142857
TD3	I	220001	230000	0.0011852471231011	6463	7.6602521566025	17	6288.3333333333
KD	I	220001	230000	0.0046174015165454	6475	29.897674819632	106	6384.5
AD	I	220001	230000	0.004315263152122	6478	27.954274699446	132	6356.3125
Tropical	I	220001	230000	0.0025626014196392	6537	16.751725480181	125	6426.6806387226
Temperate	I	220001	230000	0.0011757460252299	6537	7.6858517669277	35	6438.25
TH	I	220001	230000	0.0017667233695042	6537	11.549070666449	67	6430.9894736842
NWD	I	230001	240000	0.0015847621829057	5420	8.5894110313487	22	5254.75
ID	I	230001	240000	0.0019960866843768	5924	11.824817518248	27	5545.6666666667
Hubei	I	230001	240000	0.0017190818080696	5394	9.2727272727273	17	5312.5
Quebec	I	230001	240000	0.0019334880123743	5172	10	10	5172
TD1	I	230001	240000	0.0012017226474615	5710	6.861836317005	31	5265.8518518519
TD2	I	230001	240000	0.0011526839535106	5456	6.2890436503539	20	5165.7142857143
TD3	I	230001	240000	0.0014423370658261	5311	7.6602521566025	17	5086
KD	I	230001	240000	0.0056658730189519	5303	30.046124619502	101	5163.8
AD	I	230001	240000	0.0047124795845824	5359	25.254178093777	118	5133.46875
Tropical	I	230001	240000	0.0027056976557216	6236	16.87273058108	126	5583.75249501
Temperate	I	230001	240000	0.00087640099635219	5745	5.0349237240433	23	5270.9285714286
TH	I	230001	240000	0.0021440083561821	5829	12.497424708185	71	5316.3157894737
NWD	I	240001	250000	0.0027705317879833	7536	20.878727554242	54	7498
ID	I	240001	250000	0.0024408387186759	7536	18.394160583942	42	7527.6666666667
Hubei	I	240001	250000	0.0018821258370031	7535	14.181818181818	26	7482.5
Quebec	I	240001	250000	0.0025229053246581	7531	19	19	7531
TD1	I	240001	250000	0.0016332223701922	7536	12.307963781768	56	7459.5185185185
TD2	I	240001	250000	0.0012656797256771	7536	9.5381624127023	30	7455.4285714286
TD3	I	240001	250000	0.0011043354854959	7535	8.3211678832117	19	7438.3333333333
KD	I	240001	250000	0.0049916142664133	7516	37.516972826363	129	7262.8
AD	I	240001	250000	0.0048799703828854	7530	36.746176983127	172	7383.28125
Tropical	I	240001	250000	0.0028920124359593	7536	21.794205717389	163	7482.7984031936
Temperate	I	240001	250000	0.00089923709510333	7536	6.7766507486987	31	7450.4285714286
TH	I	240001	250000	0.0018945744020925	7536	14.277512694169	83	7488.0315789474
NWD	I	250001	260000	0.0033643613879222	7529	25.330276889666	65	7399
ID	I	250001	260000	0.0028510500882953	7527	21.459854014599	49	7468.3333333333
Hubei	I	250001	260000	0.0027529914633116	7529	20.727272727273	38	7518.5
Quebec	I	250001	260000	0.0031978680879414	7505	24	24	7505
TD1	I	250001	260000	0.0017216460147124	7529	12.96227284477	59	7473.4814814815
TD2	I	250001	260000	0.0017229165782919	7525	12.964947251647	41	7395.1428571429
TD3	I	250001	260000	0.0018034859638372	7528	13.576642335766	31	7414
KD	I	250001	260000	0.0060002052665189	7529	45.175545451621	139	7014.9
AD	I	250001	260000	0.0043711026480735	7529	32.910031837345	155	7462.875
Tropical	I	250001	260000	0.0030396375407561	7529	22.885431044352	171	7444.6367265469
Temperate	I	250001	260000	0.0011925022986424	7524	8.9723872949854	41	7317.5357142857
TH	I	250001	260000	0.0024464276218908	7529	18.419153565216	107	7472.0736842105
NWD	I	260001	270000	0.0016574120500262	3522	5.8374052401922	15	3468.5
ID	I	260001	270000	0.0013855387541487	3477	4.8175182481752	11	3284.6666666667
Hubei	I	260001	270000	0.0020278099652375	3452	7	12	3403
Quebec	I	260001	270000	0.00085935262102549	3491	3	3	3491
TD1	I	260001	270000	0.0012964867260805	3586	4.6492013997247	21	3462.8888888889
TD2	I	260001	270000	0.00097330190478143	3571	3.4756611019745	11	3443
TD3	I	260001	270000	0.0009987598731575	3508	3.5036496350365	8	3433.6666666667
KD	I	260001	270000	0.0062259979567396	3529	21.971546789334	72	3361.6
AD	I	260001	270000	0.0061986809344283	3537	21.924734465073	88	3338.5
Tropical	I	260001	270000	0.003234098069694	4424	14.307649860326	104	3564.0638722555
Temperate	I	260001	270000	0.0016185941141043	3619	5.8576920989433	25	3416.25
TH	I	260001	270000	0.001907881845263	3792	7.2346879572373	38	3383.3368421053
NWD	I	270001	280000	0.0019789699209781	7627	15.0936035873	39	7599
ID	I	270001	280000	0.001894919987482	7627	14.452554744526	33	7617.3333333333
Hubei	I	270001	280000	0.0014310758112411	7623	10.909090909091	20	7620.5
Quebec	I	270001	280000	0.0017062606641292	7619	13	13	7619
TD1	I	270001	280000	0.0018739575513651	7627	14.292674244261	65	7577
TD2	I	270001	280000	0.001401779756864	7627	10.691374205602	34	7579.2857142857
TD3	I	270001	280000	0.001495123596884	7616	11.386861313869	26	7535.3333333333
KD	I	270001	280000	0.0044769484977098	7609	34.065101119074	120	7497.4
AD	I	270001	280000	0.0041342927917857	7618	31.495042487824	148	7464.4375
Tropical	I	270001	280000	0.0026127483360285	7627	19.927431558889	149	7556.9600798403
Temperate	I	270001	280000	0.00083349396948571	7627	6.3570585052675	29	7524.3928571429
TH	I	270001	280000	0.0016913923754996	7627	12.900249647935	75	7587.5684210526
NWD	I	280001	290000	0.0015827972549773	8041	12.727272727273	33	8009
ID	I	280001	290000	0.0014161001509599	8041	11.386861313869	26	8041
Hubei	I	280001	290000	0.0012239069830693	8022	9.8181818181818	18	8008
Quebec	I	280001	290000	0.0013690105787181	8035	11	11	8035
TD1	I	280001	290000	0.0012835138838061	8041	10.320735139685	44	7932.5185185185
TD2	I	280001	290000	0.0009385464967572	8041	7.5468523804247	24	8004
TD3	I	280001	290000	0.0014705655413814	8041	11.824817518248	27	7988.6666666667
KD	I	280001	290000	0.003068182958598	7926	24.318418129848	86	7776.7
AD	I	280001	290000	0.0028954103297941	7920	22.931649811969	108	7766.09375
Tropical	I	280001	290000	0.0021447080119369	8041	17.245597123985	129	8001.7005988024
Temperate	I	280001	290000	0.00070696135011481	8041	5.6846762162732	26	7993.8214285714
TH	I	280001	290000	0.0017350514763952	8041	13.951548921694	81	7990.3157894737
NWD	I	290001	300000	0.0024232882817086	7570	18.344292292534	43	7441.75
ID	I	290001	300000	0.0025358731563111	7560	19.171201061712	42	7521.6666666667
Hubei	I	290001	300000	0.0017435622317597	7456	13	23	7398
Quebec	I	290001	300000	0.0028003733831177	7499	21	21	7499
TD1	I	290001	300000	0.0018716617001846	7585	14.1965539959	63	7462.5185185185
TD2	I	290001	300000	0.0015315760878431	7527	11.528173213195	33	7326.2857142857
TD3	I	290001	300000	0.0018291674214595	7513	13.742534837425	26	7340.6666666667
KD	I	290001	300000	0.004159857929338	7174	29.842820785071	103	6929.3
AD	I	290001	300000	0.0039794230778657	7298	29.041829622264	132	6952.4375
Tropical	I	290001	300000	0.0025631439494605	7585	19.441446856658	145	7478.1516966068
Temperate	I	290001	300000	0.0012125470189337	7570	9.1789809333277	40	7399.75
TH	I	290001	300000	0.0020817132939635	7585	15.789795334713	88	7408.3578947368
NWD	I	300001	310000	0.0019396517004173	8550	16.584022038567	43	8509
ID	I	300001	310000	0.0013955924981665	8550	11.932315859323	27	8534
